"Date","Time","F_Record","FILENAME","SITENAME","USERID","FAULTCODE","SpCond","F_SpCond","Sal","F_Sal","Depth","F_Depth","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","fDOMQSU","fDOMRFU","pH","F_pH","pHmV","BATTERY","Temp","F_Temp","Turb","F_Turb","WIPERPOSITIONVOLT","ChlorophyllRFU","ChlFluor","F_ChlFluor","PHMV"
2025-09-23,"23:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.481","0","32.24","0","2.666","0","100.9","0","6.46","0","13.09","4.69","7.96","0","-76.9","5.55","29.371","0","5.5","0","1.189","1.3","5.27","0",""
2025-09-23,"23:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.333","0","32.13","0","2.631","0","98.3","0","6.29","0","14.37","5.13","7.93","0","-75.1","5.56","29.398","0","6.14","0","1.198","1.4","5.69","0",""
2025-09-24,"0:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.145","0","31.99","0","2.597","0","96.5","0","6.18","0","15.64","5.56","7.91","0","-73.9","5.55","29.422","0","6.45","0","1.194","1.43","5.82","0",""
2025-09-24,"0:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.019","0","31.9","0","2.545","0","94","0","6.02","0","16.5","5.85","7.9","0","-73.3","5.55","29.409","0","6.07","0","1.19","1.42","5.76","0",""
2025-09-24,"0:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.889","0","31.8","0","2.494","0","89.5","0","5.73","0","17.53","6.2","7.89","0","-72.3","5.56","29.424","0","6.23","0","1.188","1.44","5.84","0",""
2025-09-24,"0:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.767","0","31.71","0","2.437","0","90.1","0","5.78","0","18.28","6.45","7.88","0","-71.9","5.56","29.405","0","6.34","0","1.199","1.54","6.23","0",""
2025-09-24,"1:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.67","0","31.64","0","2.386","0","88.2","0","5.66","0","18.98","6.69","7.87","0","-71.4","5.55","29.39","0","6","0","1.205","1.46","5.93","0",""
2025-09-24,"1:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.821","0","31.76","0","2.334","0","89.1","0","5.72","0","17.84","6.3","7.89","0","-72.1","5.55","29.311","0","5.8","0","1.197","1.33","5.38","0",""
2025-09-24,"1:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.079","0","31.95","0","2.284","0","81.5","0","5.24","0","15.8","5.61","7.89","0","-72.3","5.56","29.185","0","5.55","0","1.197","1.1","4.48","0",""
2025-09-24,"1:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.025","0","31.91","0","2.236","0","84.2","0","5.41","0","16.49","5.85","7.88","0","-71.8","5.55","29.189","0","5.49","0","1.189","1.03","4.18","0",""
2025-09-24,"2:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.996","0","31.89","0","2.19","0","83.7","0","5.38","0","16.8","5.95","7.88","0","-72","5.55","29.21","0","5.27","0","1.188","1.12","4.55","0",""
2025-09-24,"2:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.016","0","31.9","0","2.143","0","83.4","0","5.36","0","17.13","6.06","7.88","0","-72","5.55","29.192","0","5.46","0","1.194","1.06","4.3","0",""
2025-09-24,"2:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.99","0","31.88","0","2.094","0","84.2","0","5.41","0","17.47","6.18","7.88","0","-71.8","5.55","29.222","0","5.35","0","1.202","1.11","4.52","0",""
2025-09-24,"2:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.03","0","31.91","0","2.051","0","83.3","0","5.36","0","17.14","6.06","7.87","0","-71.4","5.55","29.178","0","5.71","0","1.195","1.23","5","0",""
2025-09-24,"3:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.031","0","31.91","0","2.011","0","86.1","0","5.54","0","17.1","6.05","7.89","0","-72.1","5.55","29.168","0","5.38","0","1.192","1.21","4.91","0",""
2025-09-24,"3:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.048","0","31.93","0","1.972","0","85.1","0","5.48","0","17.07","6.04","7.88","0","-72","5.56","29.141","0","5.45","0","1.189","1.24","5.01","0",""
2025-09-24,"3:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.034","0","31.92","0","1.939","0","85.3","0","5.49","0","17","6.02","7.88","0","-72","5.55","29.101","0","5.19","0","1.197","1.25","5.08","0",""
2025-09-24,"3:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.244","0","32.07","0","1.904","0","82.7","0","5.32","0","15.77","5.6","7.88","0","-72","5.55","29.003","0","5.62","0","1.2","1.17","4.74","0",""
2025-09-24,"4:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.255","0","32.09","0","1.876","0","76.4","0","4.93","0","16.62","5.89","7.86","0","-70.3","5.55","28.873","0","5.68","0","1.194","1.09","4.42","0",""
2025-09-24,"4:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.286","0","32.11","0","1.848","0","74.1","0","4.79","0","16.91","5.99","7.84","0","-69.6","5.54","28.824","0","6.03","0","1.202","1.03","4.18","0",""
2025-09-24,"4:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.384","0","32.18","0","1.825","0","75.3","0","4.86","0","16","5.68","7.85","0","-70.1","5.55","28.831","0","7.04","0","1.2","1.07","4.34","0",""
2025-09-24,"4:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.402","0","32.19","0","1.814","0","82.9","0","5.35","0","14.29","5.1","7.9","0","-72.9","5.55","28.849","0","8.02","0","1.199","1.08","4.39","0",""
2025-09-24,"5:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.511","0","32.28","0","1.814","0","81","0","5.25","0","12.75","4.58","7.92","0","-74.3","5.54","28.558","0","11.04","0","1.196","1.07","4.35","0",""
2025-09-24,"5:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.493","0","32.28","0","1.826","0","85","0","5.52","0","13.03","4.67","7.93","0","-74.9","5.54","28.388","0","6.37","0","1.194","0.96","3.91","0",""
2025-09-24,"5:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.341","0","32.16","0","1.857","0","87.3","0","5.67","0","13.8","4.93","7.95","0","-76","5.55","28.454","0","6.13","0","1.19","1.01","4.08","0",""
2025-09-24,"5:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.167","0","32.03","0","1.893","0","89.2","0","5.79","0","14.8","5.27","7.95","0","-76","5.55","28.557","0","5.93","0","1.2","1.09","4.41","0",""
2025-09-24,"6:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.909","0","31.84","0","1.931","0","89.6","0","5.81","0","16.81","5.95","7.94","0","-75.6","5.54","28.699","0","6.47","0","1.196","1.21","4.91","0",""
2025-09-24,"6:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.509","0","31.54","0","1.979","0","88","0","5.7","0","20.2","7.1","7.92","0","-73.9","5.54","28.825","0","7.28","0","1.194","1.35","5.47","0",""
2025-09-24,"6:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.563","0","31.58","0","2.035","0","87.8","0","5.69","0","19.71","6.93","7.92","0","-74.1","5.55","28.771","0","6.59","0","1.194","1.29","5.23","0",""
2025-09-24,"6:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.553","0","31.58","0","2.1","0","87.5","0","5.67","0","19.85","6.98","7.91","0","-73.8","5.54","28.774","0","6.35","0","1.189","1.32","5.34","0",""
2025-09-24,"7:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.608","0","31.62","0","2.165","0","87","0","5.64","0","19.58","6.89","7.92","0","-74.2","5.54","28.726","0","5.62","0","1.19","1.28","5.18","0",""
2025-09-24,"7:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.69","0","31.68","0","2.24","0","87","0","5.64","0","19.06","6.72","7.92","0","-74.1","5.55","28.677","0","6.13","0","1.189","1.17","4.74","0",""
2025-09-24,"7:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.967","0","31.89","0","2.307","0","81.5","0","5.29","0","16.36","5.8","7.94","0","-75.5","5.53","28.558","0","4.92","0","1.206","1.12","4.56","0",""
2025-09-24,"7:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.103","0","31.99","0","2.375","0","83.6","0","5.43","0","15.03","5.35","7.95","0","-76.1","5.54","28.478","0","5.08","0","1.2","1.04","4.22","0",""
2025-09-24,"8:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.221","0","32.08","0","2.436","0","84.4","0","5.49","0","14.15","5.05","7.96","0","-76.3","5.54","28.417","0","4.99","0","1.195","0.82","3.34","0",""
2025-09-24,"8:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.445","0","32.24","0","2.499","0","86.1","0","5.6","0","12.82","4.6","7.97","0","-77.4","5.53","28.304","0","4.78","0","1.188","0.87","3.54","0",""
2025-09-24,"8:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.627","0","32.38","0","2.561","0","86.6","0","5.64","0","11.85","4.27","7.98","0","-77.6","5.53","28.216","0","4.33","0","1.187","0.96","3.9","0",""
2025-09-24,"8:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.836","0","32.53","0","2.618","0","87.9","0","5.73","0","10.67","3.87","7.98","0","-77.8","5.54","28.129","0","4.4","0","1.201","0.72","2.92","0",""
2025-09-24,"9:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.947","0","32.62","0","2.669","0","92.2","0","6.01","0","10.15","3.7","7.99","0","-78.1","5.54","28.083","0","4.73","0","1.204","0.87","3.55","0",""
2025-09-24,"9:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.119","0","32.75","0","2.716","0","88.3","0","5.76","0","9.32","3.42","7.99","0","-78.1","5.53","28.019","0","4.52","0","1.196","0.95","3.87","0",""
2025-09-24,"9:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.171","0","32.78","0","2.759","0","82.9","0","5.4","0","8.77","3.23","7.97","0","-76.8","5.53","28.008","0","4.51","0","1.189","0.93","3.76","0",""
2025-09-24,"9:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.177","0","32.79","0","2.795","0","71.1","0","4.64","0","8.81","3.24","7.95","0","-75.8","5.54","28.019","0","4.78","0","1.188","0.82","3.34","0",""
2025-09-24,"10:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.122","0","32.75","0","2.82","0","92.2","0","6.01","0","9.28","3.4","8","0","-78.8","5.53","28.047","0","3.58","0","1.202","0.86","3.48","0",""
2025-09-24,"10:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.007","0","32.66","0","2.844","0","92.3","0","6.02","0","10.13","3.69","7.99","0","-78.6","5.53","28.07","0","3.58","0","1.206","0.91","3.69","0",""
2025-09-24,"10:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.847","0","32.54","0","2.858","0","93.6","0","6.1","0","10.89","3.95","7.99","0","-78.2","5.54","28.138","0","3.88","0","1.194","0.83","3.37","0",""
2025-09-24,"10:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.592","0","32.35","0","2.865","0","91.3","0","5.94","0","12.53","4.5","7.97","0","-77.4","5.53","28.248","0","4.05","0","1.188","0.83","3.38","0",""
2025-09-24,"11:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.241","0","32.09","0","2.857","0","89.4","0","5.81","0","15.26","5.43","7.96","0","-76.4","5.53","28.503","0","4.71","0","1.198","1.05","4.27","0",""
2025-09-24,"11:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.694","0","31.68","0","2.834","0","87.6","0","5.67","0","18.78","6.62","7.92","0","-74.1","5.54","28.878","0","4.72","0","1.202","1.14","4.61","0",""
2025-09-24,"11:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.955","0","31.86","0","2.798","0","90.2","0","5.81","0","16.64","5.9","7.92","0","-74.5","5.54","29.056","0","5.93","0","1.196","1.24","5.03","0",""
2025-09-24,"11:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.077","0","31.95","0","2.754","0","88.5","0","5.7","0","15.84","5.63","7.91","0","-73.3","5.53","29.089","0","6.13","0","1.203","1.02","4.14","0",""
2025-09-24,"12:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.008","0","31.9","0","2.723","0","86.4","0","5.56","0","16.59","5.88","7.88","0","-71.8","5.53","29.158","0","6.65","0","1.195","1.08","4.37","0",""
2025-09-24,"12:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.874","0","31.8","0","2.681","0","86.4","0","5.56","0","17.86","6.31","7.87","0","-71.4","5.54","29.206","0","7.01","0","1.187","1.17","4.76","0",""
2025-09-24,"12:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.748","0","31.7","0","2.633","0","86","0","5.53","0","18.75","6.61","7.86","0","-70.4","5.53","29.251","0","7.33","0","1.196","1.15","4.67","0",""
2025-09-24,"12:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.628","0","31.61","0","2.586","0","85.7","0","5.51","0","19.4","6.83","7.85","0","-69.8","5.53","29.329","0","7.51","0","1.195","1.24","5.02","0",""
2025-09-24,"13:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.528","0","31.54","0","2.537","0","85.8","0","5.51","0","20.18","7.09","7.84","0","-69.5","5.54","29.386","0","7.59","0","1.192","1.35","5.49","0",""
2025-09-24,"13:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.444","0","31.48","0","2.477","0","86","0","5.51","0","20.53","7.21","7.84","0","-69.4","5.53","29.477","0","7.63","0","1.198","1.41","5.71","0",""
2025-09-24,"13:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.45","0","31.48","0","2.423","0","89","0","5.7","0","20.47","7.19","7.84","0","-69.7","5.53","29.588","0","6.99","0","1.199","1.44","5.84","0",""
2025-09-24,"13:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.426","0","31.46","0","2.373","0","86.5","0","5.53","0","20.6","7.24","7.83","0","-69.1","5.53","29.634","0","6.52","0","1.197","1.3","5.26","0",""
2025-09-24,"14:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.445","0","31.47","0","2.325","0","87.3","0","5.58","0","20.64","7.25","7.84","0","-69.5","5.54","29.647","0","6.91","0","1.199","1.47","5.97","0",""
2025-09-24,"14:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.498","0","31.51","0","2.276","0","88.5","0","5.65","0","20.25","7.12","7.84","0","-69.6","5.53","29.713","0","5.66","0","1.196","1.12","4.54","0",""
2025-09-24,"14:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.481","0","31.5","0","2.228","0","83.8","0","5.35","0","19.86","6.99","7.83","0","-68.7","5.53","29.681","0","6.07","0","1.198","1.34","5.45","0",""
2025-09-24,"14:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.611","0","31.59","0","2.179","0","84.4","0","5.39","0","19.71","6.94","7.84","0","-69.4","5.54","29.74","0","5.71","0","1.2","1.32","5.37","0",""
2025-09-24,"15:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.619","0","31.59","0","2.134","0","88.6","0","5.64","0","19.37","6.82","7.85","0","-70.2","5.53","29.863","0","5.97","0","1.198","1.48","6.01","0",""
2025-09-24,"15:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.918","0","31.8","0","2.09","0","89.8","0","5.71","0","17.8","6.29","7.87","0","-71.4","5.53","29.973","0","6.61","0","1.198","1.3","5.26","0",""
2025-09-24,"15:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.835","0","31.74","0","2.048","0","90.7","0","5.76","0","18.17","6.42","7.88","0","-71.8","5.54","29.983","0","5.69","0","1.196","1.32","5.35","0",""
2025-09-24,"15:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","48.896","0","31.79","0","2.009","0","92.1","0","5.85","0","17.89","6.32","7.88","0","-71.7","5.53","30.009","0","6.08","0","1.195","1.38","5.59","0",""
2025-09-24,"16:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.037","0","31.89","0","1.975","0","93.8","0","5.94","0","17.15","6.07","7.89","0","-72.6","5.53","30.165","0","6.59","0","1.194","1.48","6.01","0",""
2025-09-24,"16:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.234","0","32.02","0","1.94","0","100.4","0","6.31","0","16.78","5.94","7.89","0","-73","5.54","30.565","0","6.92","0","1.193","1.64","6.63","0",""
2025-09-24,"16:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.305","0","32.07","0","1.911","0","99","0","6.22","0","15.95","5.66","7.9","0","-73","5.53","30.524","0","6.48","0","1.192","1.44","5.82","0",""
2025-09-24,"16:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.22","0","32.02","0","1.882","0","99.1","0","6.26","0","15.76","5.6","7.92","0","-74.2","5.53","30.228","0","6.34","0","1.19","1.87","7.58","0",""
2025-09-24,"17:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.411","0","32.15","0","1.86","0","99.5","0","6.27","0","14.43","5.15","7.93","0","-75.1","5.54","30.321","0","7.06","0","1.19","1.76","7.14","0",""
2025-09-24,"17:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.33","0","32.1","0","1.84","0","96.3","0","6.09","0","15.19","5.41","7.91","0","-73.8","5.54","30.142","0","7.53","0","1.196","1.69","6.84","0",""
2025-09-24,"17:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.852","0","32.48","0","1.835","0","103.3","0","6.53","0","12.58","4.52","7.94","0","-75.7","5.54","30.097","0","11.03","0","1.203","1.84","7.46","0",""
2025-09-24,"17:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.459","0","32.94","0","1.836","0","103.3","0","6.56","0","10.05","3.66","7.98","0","-78.1","5.54","29.646","0","8.65","0","1.205","1.92","7.77","0",""
2025-09-24,"18:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.425","0","32.92","0","1.851","0","102.9","0","6.55","0","10.51","3.82","7.98","0","-78.1","5.54","29.51","0","9.22","0","1.196","2.11","8.54","0",""
2025-09-24,"18:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.235","0","32.79","0","1.867","0","103.8","0","6.62","0","11.68","4.22","7.97","0","-77.5","5.53","29.396","0","7.69","0","1.193","1.77","7.17","0",""
2025-09-24,"18:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.141","0","32.72","0","1.895","0","103.1","0","6.58","0","12.06","4.34","7.98","0","-78.2","5.53","29.318","0","9.91","0","1.189","1.88","7.62","0",""
2025-09-24,"18:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.975","0","32.6","0","1.933","0","101.6","0","6.49","0","13.13","4.71","7.97","0","-77.2","5.54","29.347","0","10.34","0","1.187","1.98","8.04","0",""
2025-09-24,"19:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.795","0","32.46","0","1.977","0","101.7","0","6.49","0","14.53","5.18","7.96","0","-76.9","5.53","29.453","0","9.44","0","1.188","1.9","7.68","0",""
2025-09-24,"19:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.748","0","32.43","0","2.03","0","100.6","0","6.42","0","14.83","5.28","7.96","0","-76.8","5.53","29.461","0","8.83","0","1.204","1.97","7.98","0",""
2025-09-24,"19:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.684","0","32.38","0","2.087","0","100.7","0","6.42","0","15.37","5.47","7.95","0","-76.4","5.53","29.478","0","9.16","0","1.2","2","8.08","0",""
2025-09-24,"19:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.721","0","32.41","0","2.151","0","100","0","6.38","0","15.18","5.4","7.97","0","-77.2","5.53","29.444","0","9.25","0","1.196","1.99","8.08","0",""
2025-09-24,"20:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.851","0","32.51","0","2.217","0","98.6","0","6.3","0","14.36","5.12","7.97","0","-77.1","5.53","29.383","0","9.05","0","1.206","1.96","7.95","0",""
2025-09-24,"20:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.001","0","32.62","0","2.274","0","98.7","0","6.31","0","13.41","4.8","7.97","0","-77.3","5.53","29.281","0","7.32","0","1.203","1.86","7.54","0",""
2025-09-24,"20:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.149","0","32.73","0","2.333","0","96.7","0","6.19","0","12.48","4.49","7.98","0","-77.9","5.54","29.184","0","6.95","0","1.202","1.81","7.32","0",""
2025-09-24,"20:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.252","0","32.81","0","2.387","0","98.4","0","6.3","0","11.82","4.26","7.99","0","-78.2","5.52","29.104","0","6.87","0","1.199","1.93","7.82","0",""
2025-09-24,"21:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.312","0","32.86","0","2.438","0","94.1","0","6.03","0","11.31","4.09","7.99","0","-78.7","5.53","29.06","0","5.93","0","1.197","1.5","6.07","0",""
2025-09-24,"21:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.352","0","32.88","0","2.489","0","98.2","0","6.29","0","11.35","4.11","7.98","0","-78.1","5.53","29.044","0","5.6","0","1.196","1.55","6.27","0",""
2025-09-24,"21:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.405","0","32.92","0","2.539","0","84.1","0","5.39","0","10.16","3.7","7.95","0","-76.1","5.53","29.02","0","5.08","0","1.194","1.25","5.07","0",""
2025-09-24,"21:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.42","0","32.94","0","2.581","0","81.5","0","5.22","0","10.15","3.7","7.96","0","-76.4","5.53","29.012","0","5.51","0","1.2","1.19","4.84","0",""
2025-09-24,"22:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.421","0","32.94","0","2.613","0","95.5","0","6.12","0","10.24","3.73","7.99","0","-78.6","5.53","28.995","0","3.53","0","1.195","1.34","5.42","0",""
2025-09-24,"22:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.406","0","32.93","0","2.638","0","95.6","0","6.13","0","10.31","3.75","8","0","-78.9","5.52","28.997","0","4.92","0","1.194","1.53","6.21","0",""
2025-09-24,"22:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.319","0","32.86","0","2.656","0","99","0","6.35","0","11.11","4.02","7.99","0","-78.3","5.52","29.048","0","5.29","0","1.193","1.67","6.78","0",""
2025-09-24,"22:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","50.148","0","32.73","0","2.659","0","96.5","0","6.18","0","12.73","4.57","7.98","0","-77.7","5.53","29.152","0","5.53","0","1.188","1.59","6.45","0",""
2025-09-24,"23:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.862","0","32.52","0","2.649","0","98.3","0","6.29","0","14.44","5.15","7.96","0","-76.6","5.52","29.242","0","7.75","0","1.2","1.9","7.69","0",""
2025-09-24,"23:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.77","0","32.45","0","2.632","0","97.1","0","6.21","0","15.18","5.4","7.96","0","-76.7","5.53","29.31","0","6.18","0","1.205","1.74","7.07","0",""
2025-09-24,"23:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.789","0","32.46","0","2.605","0","97.7","0","6.25","0","14.89","5.3","7.95","0","-76.2","5.53","29.329","0","8.54","0","1.196","1.66","6.75","0",""
2025-09-24,"23:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.947","0","32.58","0","2.563","0","97.6","0","6.24","0","13.74","4.92","7.95","0","-76","5.53","29.37","0","7.09","0","1.201","1.59","6.44","0",""
2025-09-25,"0:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.763","0","32.44","0","2.534","0","95.7","0","6.1","0","14.48","5.16","7.94","0","-75.2","5.53","29.477","0","7.08","0","1.19","1.55","6.27","0",""
2025-09-25,"0:15","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.641","0","32.35","0","2.493","0","95.7","0","6.1","0","15.1","5.37","7.92","0","-74.4","5.52","29.594","0","6.63","0","1.196","1.55","6.29","0",""
2025-09-25,"0:30","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.496","0","32.24","0","2.45","0","94.7","0","6.03","0","15.81","5.61","7.91","0","-73.7","5.53","29.633","0","6.85","0","1.196","1.48","6.01","0",""
2025-09-25,"0:45","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.416","0","32.18","0","2.4","0","91.8","0","5.85","0","16.36","5.8","7.9","0","-73.3","5.52","29.589","0","7.15","0","1.192","1.5","6.09","0",""
2025-09-25,"1:00","","gtmfmwq_15E101700_090825_050000.bin","Fort Matanzas","GTMNERR","0","49.34","0","32.13","0","2.351","0","91.3","0","5.82","0","16.64","5.9","7.9","0","-72.9","5.53","29.596","0","7.2","0","1.199","1.52","6.16","0",""
