"Date","Time","Temp","SpCond","Sal","DO_pct","DO_mgl","Depth","pH","Turb","ChlFluor","fDOMQSU","fDOMRFU"
2025-06-20,"15:30","30.551","50.501","32.94","83.1","5.2","3.534","7.75","27.64","4.04","32.42","10.92"
2025-06-20,"15:45","30.48","50.575","33","80.7","5.05","3.587","7.75","26.72","4.16","32.12","10.82"
2025-06-20,"16:00","30.432","50.631","33.04","75.2","4.71","3.635","7.75","26.88","4.6","31.67","10.67"
2025-06-20,"16:15","30.402","50.744","33.13","77.9","4.88","3.672","7.75","29.04","4.03","30.52","10.28"
2025-06-20,"16:30","30.34","50.909","33.25","72.1","4.52","3.706","7.75","32.31","4.93","29.28","9.86"
2025-06-20,"16:45","30.293","51.032","33.34","72.7","4.55","3.73","7.75","29.73","4.86","28.5","9.6"
2025-06-20,"17:00","30.266","51.116","33.41","65.3","4.09","3.754","7.75","38.73","4.79","27.43","9.24"
2025-06-20,"17:15","30.224","51.388","33.61","66.7","4.18","3.767","7.77","23.33","8.31","26.04","8.77"
2025-06-20,"17:30","30.193","51.438","33.64","57.1","3.57","3.77","7.77","22.59","4.28","26.08","8.79"
2025-06-20,"17:45","30.197","50.021","32.6","52","3.27","3.758","7.76","22.68","4.39","25.91","8.73"
2025-06-20,"18:00","30.215","51.484","33.68","54.7","3.43","3.724","7.75","39.69","3.53","24.76","8.34"
2025-06-20,"18:15","30.251","51.32","33.56","84","5.26","3.679","7.77","16.79","7.49","26.27","8.85"
2025-06-20,"18:30","30.318","51.162","33.44","82.5","5.16","3.624","7.77","78.17","6.9","26.58","8.95"
2025-06-20,"18:45","30.398","50.954","33.28","80","5.01","3.564","7.77","68.15","6.01","27.28","9.19"
2025-06-20,"19:00","30.525","50.66","33.06","89.5","5.59","3.501","7.76","24.32","6.01","29.67","10"
2025-06-20,"19:15","30.649","50.333","32.82","92.9","5.8","3.429","7.75","91.98","7.25","32.09","10.81"
2025-06-20,"19:30","30.714","50.195","32.71","92.4","5.77","3.359","7.75","44.91","10.88","34.75","11.71"
2025-06-20,"19:45","30.687","50.173","32.7","92.4","5.77","3.274","7.74","24.97","5.33","35.22","11.86"
2025-06-20,"20:00","30.706","50.096","32.64","91","5.69","3.205","7.73","30.82","5.84","35.96","12.11"
2025-06-20,"20:15","30.759","49.884","32.48","90.3","5.64","3.129","7.72","31.87","5.68","36.64","12.34"
2025-06-20,"20:30","30.775","49.741","32.38","90.6","5.66","3.044","7.71","39.67","7.73","36.6","12.33"
2025-06-20,"20:45","30.785","49.627","32.3","89.6","5.6","2.955","7.7","67.19","6.96","37.94","12.78"
2025-06-20,"21:00","30.795","49.564","32.25","88.3","5.52","2.866","7.7","50.26","8","38.19","12.86"
2025-06-20,"21:15","30.829","49.515","32.21","87.2","5.45","2.77","7.69","39.64","7.82","38.28","12.89"
2025-06-20,"21:30","30.855","49.439","32.16","87.4","5.46","2.674","7.69","146.29","9","38.8","13.07"
2025-06-20,"21:45","30.869","49.309","32.06","88.3","5.52","2.573","7.68","43.19","5.62","39.29","13.23"
2025-06-20,"22:00","30.889","49.204","31.98","87.4","5.47","2.468","7.67","46.36","4.81","39.31","13.24"
2025-06-20,"22:15","30.882","49.127","31.93","85.9","5.38","2.379","7.66","45.67","5.31","39.78","13.4"
2025-06-20,"22:30","30.878","49.061","31.88","83.8","5.24","2.295","7.65","50.89","4.97","40.05","13.49"
2025-06-20,"22:45","30.862","48.981","31.82","81","5.07","2.234","7.63","56.77","5","39.8","13.41"
2025-06-20,"23:00","30.853","48.899","31.76","75","4.7","2.195","7.62","64.73","4.53","40","13.47"
2025-06-20,"23:15","30.843","48.856","31.73","61.1","3.83","2.179","7.62","46.85","5.18","40.06","13.5"
2025-06-20,"23:30","30.832","48.851","31.73","12.6","0.79","2.201","7.6","2352.9","4.5","42.34","14.26"
2025-06-20,"23:45","30.81","48.878","31.75","41.2","2.58","2.252","7.61","34.03","5.8","42.4","14.28"
2025-06-21,"00:00","30.832","49.088","31.9","76.8","4.81","2.334","7.62","38.46","4.17","39.87","13.43"
2025-06-21,"00:15","30.851","49.068","31.89","77.4","4.84","2.421","7.62","7868.33","3.67","40.02","13.48"
2025-06-21,"00:30","30.811","49.129","31.93","78.8","4.94","2.516","7.63","34.51","3.17","40.7","13.71"
2025-06-21,"00:45","30.793","49.292","32.05","77.8","4.87","2.601","7.64","47.75","4.77","37.46","12.62"
2025-06-21,"01:00","30.799","49.298","32.05","77","4.82","2.68","7.65","37.55","4.32","40.11","13.51"
2025-06-21,"01:15","30.738","49.481","32.19","77.7","4.86","2.752","7.66","49.26","4.9","36.78","12.39"
2025-06-21,"01:30","30.686","49.629","32.3","77.3","4.84","2.818","7.66","55.81","4.2","35.89","12.09"
2025-06-21,"01:45","30.692","49.663","32.33","75.6","4.73","2.883","7.66","50.37","4.49","36.04","12.14"
2025-06-21,"02:00","30.652","49.739","32.38","68.2","4.27","2.947","7.66","39.13","4.86","36.91","12.43"
2025-06-21,"02:15","30.644","49.863","32.47","68.2","4.27","3.008","7.66","41.04","3.47","36.26","12.21"
2025-06-21,"02:30","30.634","49.863","32.47","64.8","4.06","3.065","7.66","51.02","3.7","34.22","11.53"
2025-06-21,"02:45","30.603","49.879","32.49","65.6","4.11","3.119","7.67","43.33","3.68","34.5","11.62"
2025-06-21,"03:00","30.576","49.989","32.57","65.9","4.13","3.176","7.67","53.2","3.91","32.85","11.07"
2025-06-21,"03:15","30.541","50.098","32.65","70","4.39","3.231","7.68","46.01","4.68","32.88","11.08"
2025-06-21,"03:30","30.492","50.179","32.71","72.3","4.53","3.286","7.68","41.98","3.46","33.4","11.25"
2025-06-21,"03:45","30.449","50.263","32.77","62.8","3.94","3.343","7.69","32.41","3","34.44","11.6"
2025-06-21,"04:00","30.437","50.348","32.84","70.6","4.42","3.397","7.69","38.04","3.52","33.26","11.21"
2025-06-21,"04:15","30.356","50.476","32.93","70.4","4.41","3.445","7.69","38.84","3.37","32.68","11.01"
2025-06-21,"04:30","30.29","50.617","33.04","60.8","3.82","3.486","7.7","42.28","3.44","31.7","10.68"
2025-06-21,"04:45","30.249","50.72","33.12","64.9","4.08","3.526","7.7","42.9","3.57","31.09","10.47"
2025-06-21,"05:00","30.198","50.784","33.16","48.7","3.06","3.554","7.7","43.92","3.87","30.63","10.32"
2025-06-21,"05:15","30.206","50.825","33.19","27.5","1.72","3.574","7.69","53.53","3.95","29.81","10.04"
2025-06-21,"05:30","30.159","50.84","33.21","32.8","2.06","3.584","7.69","61.16","4.32","29.86","10.06"
2025-06-21,"05:45","30.168","50.856","33.22","11.3","0.71","3.577","7.67","1237.61","3.54","28.73","9.68"
2025-06-21,"06:00","30.172","50.832","33.2","51.1","3.21","3.547","7.68","29.64","3.28","75.99","25.6"
2025-06-21,"06:15","30.222","50.807","33.18","72.3","4.54","3.502","7.69","11585.61","4.32","30.89","10.41"
2025-06-21,"06:30","30.21","50.633","33.05","74.5","4.68","3.444","7.69","8421.84","3.76","31.06","10.46"
2025-06-21,"06:45","30.278","50.466","32.93","74.8","4.7","3.382","7.68","838.91","5.14","32.3","10.88"
2025-06-21,"07:00","30.312","50.223","32.75","74.6","4.68","3.321","7.67","45552.75","4.58","33.68","11.35"
2025-06-21,"07:15","30.267","50.005","32.59","73","4.59","3.254","7.64","52.36","4.9","33.94","11.43"
2025-06-21,"07:30","30.291","49.979","32.57","73.3","4.61","3.191","7.64","49.79","4.4","35.03","11.8"
2025-06-21,"07:45","30.325","49.944","32.54","73","4.59","3.116","7.64","53.9","3.96","34.38","11.58"
2025-06-21,"08:00","30.3","49.794","32.43","72.2","4.55","3.043","7.63","68.24","4.14","34.22","11.53"
2025-06-21,"08:15","30.396","49.761","32.41","73.2","4.6","2.956","7.63","75.55","4.44","33.61","11.32"
2025-06-21,"08:30","30.428","49.694","32.36","71.6","4.5","2.873","7.63","89.34","4.6","33.65","11.33"
2025-06-21,"08:45","30.455","49.587","32.28","71.4","4.49","2.774","7.62","83.67","4.8","33.52","11.29"
2025-06-21,"09:00","30.455","49.427","32.16","70","4.4","2.666","7.61","72.79","4.87","34.6","11.66"
2025-06-21,"09:15","30.442","49.261","32.04","67.3","4.23","2.559","7.59","57.46","4.01","37.03","12.48"
2025-06-21,"09:30","30.425","49.074","31.9","64.4","4.06","2.439","7.57","2721.08","4.8","36.11","12.16"
2025-06-21,"09:45","30.448","48.946","31.81","61.8","3.89","2.337","7.56","67.55","7.98","35.08","11.82"
2025-06-21,"10:00","30.492","48.828","31.72","60","3.78","2.236","7.55","54.35","6.15","38.13","12.84"
2025-06-21,"10:15","30.504","48.66","31.6","55.3","3.48","2.139","7.54","51.67","5.69","40.47","13.63"
2025-06-21,"10:30","30.544","48.476","31.46","48.9","3.08","2.057","7.53","52.14","8.67","41.18","13.87"
2025-06-21,"10:45","30.569","48.33","31.36","34.6","2.18","2.002","7.52","494.84","5.82","41.09","13.84"
2025-06-21,"11:00","30.607","48.228","31.28","9.8","0.61","1.969","7.51","6445.64","4.91","40.22","13.55"
2025-06-21,"11:15","30.649","48.178","31.24","26.6","1.67","1.982","7.51","614.81","3.3","43.91","14.79"
2025-06-21,"11:30","30.738","48.416","31.41","32.5","2.04","2.036","7.53","42.85","3.71","42.63","14.36"
2025-06-21,"11:45","30.64","48.227","31.28","47.3","2.98","2.123","7.51","39.75","3.65","44.78","15.09"
2025-06-21,"12:00","30.678","48.648","31.58","59.6","3.75","2.221","7.54","58.52","3.67","39.16","13.19"
2025-06-21,"12:15","30.728","48.865","31.74","65.4","4.1","2.327","7.56","64.55","3.89","38.48","12.96"
2025-06-21,"12:30","30.805","48.927","31.78","59.2","3.71","2.424","7.57","65","3.72","37.22","12.54"
2025-06-21,"12:45","30.868","49.078","31.89","61","3.82","2.521","7.59","56.03","3.89","37.75","12.72"
2025-06-21,"13:00","30.857","49.256","32.02","59","3.69","2.608","7.59","63.15","4.13","36.39","12.26"
2025-06-21,"13:15","30.863","49.381","32.11","63.3","3.96","2.698","7.61","61.17","3.83","35.85","12.08"
2025-06-21,"13:30","30.948","49.58","32.26","63.8","3.98","2.778","7.63","63.95","4","34.61","11.66"
2025-06-21,"13:45","30.925","49.674","32.33","61","3.8","2.856","7.62","66.92","4.2","34.52","11.63"
2025-06-21,"14:00","30.934","49.746","32.38","66.7","4.16","2.927","7.63","60.83","4.11","33.76","11.37"
2025-06-21,"14:15","30.979","49.844","32.45","70.2","4.37","3","7.64","58.81","4.09","33.78","11.38"
2025-06-21,"14:30","30.992","49.947","32.52","71.2","4.43","3.071","7.65","61.2","3.92","32.83","11.06"
2025-06-21,"14:45","30.925","49.988","32.56","69.6","4.33","3.152","7.66","53.85","4.21","33.37","11.24"
2025-06-21,"15:00","30.922","50.045","32.6","71.2","4.44","3.219","7.66","57.74","4.62","32.88","11.08"
2025-06-21,"15:15","30.965","50.155","32.68","73.1","4.55","3.292","7.68","58.81","4.36","32.68","11.01"
2025-06-21,"15:30","30.972","50.424","32.87","79.5","4.94","3.366","7.7","57.47","4.26","31.39","10.57"
2025-06-21,"15:45","30.99","50.605","33","78.8","4.89","3.447","7.71","62.25","3.96","30.43","10.25"
2025-06-21,"16:00","31.022","50.765","33.12","84.2","5.22","3.509","7.73","60.48","3.91","29.73","10.02"
2025-06-21,"16:15","30.977","50.808","33.15","79","4.9","3.574","7.74","50.33","4.53","29.4","9.9"
2025-06-21,"16:30","30.883","50.858","33.19","78.1","4.85","3.628","7.73","58.69","5.07","29.11","9.81"
2025-06-21,"16:45","30.815","51.039","33.33","79.4","4.93","3.679","7.73","57.61","4.29","27.92","9.41"
2025-06-21,"17:00","30.739","51.222","33.47","81.3","5.06","3.728","7.73","59.98","4.92","26.82","9.03"
2025-06-21,"17:15","30.697","51.363","33.57","75.9","4.72","3.766","7.74","65.64","3.61","26.05","8.77"
2025-06-21,"17:30","30.579","51.604","33.75","75","4.67","3.803","7.75","65.48","3.55","24.46","8.24"
2025-06-21,"17:45","30.532","51.722","33.84","76.7","4.77","3.83","7.76","69.26","3.69","23.68","7.98"
2025-06-21,"18:00","30.451","51.902","33.98","73.9","4.6","3.851","7.76","76.4","3.63","21.98","7.4"
2025-06-21,"18:15","30.389","52.003","34.05","64.3","4.01","3.867","7.76","77.18","4.15","21.54","7.26"
2025-06-21,"18:30","30.31","52.122","34.14","59.3","3.7","3.871","7.77","76.65","3.67","20.87","7.03"
2025-06-21,"18:45","30.243","52.184","34.19","54.7","3.41","3.859","7.77","241.59","4.26","20.41","6.88"
2025-06-21,"19:00","30.208","52.243","34.24","27.5","1.72","3.827","7.75","1442.52","2.7","19.92","6.71"
2025-06-21,"19:15","30.269","52.139","34.16","59.5","3.71","3.781","7.74","513.98","3.41","26.42","8.9"
2025-06-21,"19:30","30.326","51.953","34.02","86.6","5.4","3.728","7.76","4455.67","3.77","21.77","7.33"
2025-06-21,"19:45","30.408","51.816","33.92","90.3","5.63","3.669","7.77","55.9","4.37","22.33","7.52"
2025-06-21,"20:00","30.557","51.57","33.73","89.9","5.6","3.613","7.75","70.37","5.49","23.61","7.95"
2025-06-21,"20:15","30.702","51.255","33.49","89.7","5.58","3.549","7.74","70.44","4.31","25.48","8.58"
2025-06-21,"20:30","30.811","50.82","33.17","90.2","5.61","3.471","7.72","78.44","4.12","27.88","9.39"
2025-06-21,"20:45","30.845","50.739","33.11","89.7","5.58","3.387","7.72","81.51","4.17","28","9.43"
2025-06-21,"21:00","30.883","50.715","33.09","86.1","5.35","3.314","7.71","81.31","7.73","26.74","9.01"
2025-06-21,"21:15","30.934","50.466","32.9","84.3","5.24","3.238","7.7","91.8","7.23","27.13","9.14"
2025-06-21,"21:30","30.975","50.296","32.78","82","5.1","3.156","7.7","75.19","8.69","27.09","9.13"
2025-06-21,"21:45","30.997","50.181","32.69","80.9","5.03","3.077","7.69","85.5","9.92","27.27","9.19"
2025-06-21,"22:00","31.011","50.081","32.62","78.2","4.86","2.987","7.67","81.12","5.07","27.19","9.16"
2025-06-21,"22:15","31.008","49.812","32.42","78.4","4.88","2.899","7.66","77.28","4.85","26.88","9.06"
2025-06-21,"22:30","31","49.831","32.44","77.3","4.81","2.801","7.65","72.62","5.23","27.15","9.15"
2025-06-21,"22:45","30.984","49.613","32.28","76.3","4.76","2.704","7.63","80.42","6.4","27.23","9.17"
2025-06-21,"23:00","30.974","49.565","32.24","75.8","4.72","2.606","7.62","83.88","4.7","26.96","9.08"
2025-06-21,"23:15","30.947","49.5","32.2","70","4.37","2.506","7.61","91.19","5.17","27.45","9.25"
2025-06-21,"23:30","30.915","49.405","32.13","67","4.18","2.421","7.59","93.73","5.54","27.34","9.21"
2025-06-21,"23:45","30.882","49.309","32.06","69.2","4.32","2.342","7.58","96.31","5.62","27.09","9.13"
2025-06-22,"00:00","30.845","49.202","31.98","58.5","3.66","2.285","7.56","1413.64","5.43","27.26","9.18"
2025-06-22,"00:15","30.831","49.115","31.92","45.9","2.87","2.244","7.56","135.65","6.56","26.54","8.94"
2025-06-22,"00:30","30.817","49.07","31.89","11.9","0.75","2.232","7.52","96.76","7.44","26.39","8.89"
2025-06-22,"00:45","30.8","49.059","31.88","2.2","0.14","2.261","7.49","84","6.06","28","9.43"
2025-06-22,"01:00","30.768","49.18","31.97","15.1","0.95","2.326","7.54","83.08","4.6","28.19","9.5"
2025-06-22,"01:15","30.712","49.449","32.17","28.3","1.77","2.412","7.56","94.65","3.62","28.02","9.44"
2025-06-22,"01:30","30.759","49.347","32.09","33","2.06","2.497","7.56","99.06","3.55","29.06","9.79"
2025-06-22,"01:45","30.726","49.486","32.19","45.6","2.85","2.585","7.57","82.47","3.33","30.2","10.17"
2025-06-22,"02:00","30.704","49.667","32.33","46.7","2.92","2.661","7.58","80.1","3.38","29.28","9.87"
2025-06-22,"02:15","30.714","49.657","32.32","42","2.63","2.732","7.58","78.2","3.29","30.06","10.13"
2025-06-22,"02:30","30.664","49.838","32.45","48.5","3.03","2.799","7.6","79.4","3.51","29.26","9.86"
2025-06-22,"02:45","30.653","49.928","32.52","44.3","2.77","2.874","7.6","80.14","3.56","28.17","9.49"
2025-06-22,"03:00","30.636","49.997","32.57","53.5","3.35","2.945","7.6","77.25","3.44","28.22","9.51"
2025-06-22,"03:15","30.579","50.117","32.66","52.8","3.3","3.009","7.61","64.34","3.21","29.4","9.9"
2025-06-22,"03:30","30.559","50.255","32.76","53.1","3.33","3.073","7.61","71.57","3.52","28.46","9.59"
2025-06-22,"03:45","30.57","50.274","32.78","50.5","3.16","3.131","7.61","78.75","3.26","27.97","9.42"
2025-06-22,"04:00","30.567","50.339","32.82","54.1","3.38","3.19","7.62","74.43","3.55","26.68","8.99"
2025-06-22,"04:15","30.523","50.467","32.92","54.3","3.4","3.251","7.62","66.9","3.37","26.37","8.88"
2025-06-22,"04:30","30.483","50.555","32.99","49.7","3.11","3.312","7.63","69.23","3.36","26.61","8.96"
2025-06-22,"04:45","30.448","50.625","33.04","53.3","3.34","3.368","7.64","7742.45","3.24","26.41","8.9"
2025-06-22,"05:00","30.421","50.7","33.09","54.4","3.41","3.423","7.64","2792.99","3.7","33.14","11.16"
2025-06-22,"05:15","30.316","50.899","33.24","56","3.51","3.473","7.65","10959.59","2.98","27.05","9.11"
2025-06-22,"05:30","30.256","51.063","33.37","47.1","2.95","3.518","7.65","2553.19","3.08","26.92","9.07"
2025-06-22,"05:45","30.21","51.065","33.37","40","2.51","3.557","7.65","73.35","3.31","26.18","8.82"
2025-06-22,"06:00","30.163","51.149","33.43","46.5","2.92","3.589","7.66","86.28","2.82","25.56","8.61"
2025-06-22,"06:15","30.146","51.218","33.48","37.1","2.33","3.613","7.66","95.66","2.23","25","8.42"
2025-06-22,"06:30","30.117","51.225","33.49","25.1","1.58","3.626","7.66","114.09","2.98","24.97","8.41"
2025-06-22,"06:45","30.122","51.263","33.52","27","1.69","3.628","7.65","124.8","3.29","25.02","8.43"
2025-06-22,"07:00","30.124","51.269","33.52","3.5","0.22","3.612","7.55","976.56","2.32","23.97","8.07"
2025-06-22,"07:15","30.131","51.216","33.48","56.3","3.54","3.574","7.66","3324.38","2.7","26.07","8.78"
2025-06-22,"07:30","30.174","51.137","33.42","59.4","3.73","3.516","7.66","14239.54","4.82","23.78","8.01"
2025-06-22,"07:45","30.21","50.999","33.32","60.1","3.77","3.454","7.65","6983.25","4.73","26.36","8.88"
2025-06-22,"08:00","30.272","50.637","33.05","66.9","4.2","3.388","7.63","56.87","3.23","28.87","9.73"
2025-06-22,"08:15","30.318","50.456","32.92","63.1","3.96","3.321","7.62","68.35","2.66","30.54","10.29"
2025-06-22,"08:30","30.353","50.419","32.89","65.8","4.13","3.247","7.61","85.41","5.5","29.62","9.98"
2025-06-22,"08:45","30.392","50.385","32.86","63.9","4.01","3.177","7.61","97.8","4.06","29.02","9.78"
2025-06-22,"09:00","30.402","50.205","32.73","64.8","4.07","3.101","7.6","79.57","3.72","29.77","10.03"
2025-06-22,"09:15","30.455","50.136","32.68","63.2","3.97","3.01","7.6","96.95","3.36","30.05","10.12"
2025-06-22,"09:30","30.534","50.083","32.64","63","3.94","2.919","7.6","4593.06","4.42","28.76","9.69"
2025-06-22,"09:45","30.563","49.931","32.53","58.3","3.65","2.823","7.59","96.96","4.4","29.39","9.9"
2025-06-22,"10:00","30.597","49.767","32.4","60.4","3.79","2.711","7.57","91.08","3.78","29.8","10.04"
2025-06-22,"10:15","30.638","49.587","32.27","61.9","3.88","2.607","7.56","69.21","4.37","35.03","11.8"
2025-06-22,"10:30","30.67","49.382","32.12","61.1","3.83","2.493","7.54","76.21","4.96","34.67","11.68"
2025-06-22,"10:45","30.727","49.209","31.99","62.3","3.9","2.386","7.53","1797.66","7.46","33.91","11.42"
2025-06-22,"11:00","30.807","49.119","31.92","60.2","3.77","2.284","7.53","7513.57","9.14","34.91","11.76"
2025-06-22,"11:15","30.861","49.013","31.84","54.6","3.42","2.194","7.52","920.05","10.44","34.64","11.67"
2025-06-22,"11:30","30.922","48.856","31.73","47.7","2.98","2.121","7.51","7321.7","9.6","34.29","11.55"
2025-06-22,"11:45","30.978","48.784","31.67","50","3.13","2.055","7.5","957.4","9.08","34.02","11.46"
2025-06-22,"12:00","31.029","48.694","31.61","20.4","1.28","2.011","7.5","692.39","9.4","34.58","11.65"
2025-06-22,"12:15","31.042","48.613","31.55","10.2","0.64","1.993","7.48","63.14","6.82","36.67","12.35"
2025-06-22,"12:30","31.081","48.59","31.53","21.5","1.34","2.018","7.45","554.73","2.83","37.89","12.76"
2025-06-22,"12:45","31.081","48.743","31.64","37.2","2.33","2.089","7.5","956.09","3.51","37.53","12.64"
2025-06-22,"13:00","31.094","49.028","31.85","62.1","3.88","2.192","7.52","2215.64","3.28","36","12.13"
2025-06-22,"13:15","31.113","49.107","31.9","65.3","4.07","2.289","7.53","1794.76","3.4","35.9","12.09"
2025-06-22,"13:30","31.123","49.193","31.97","65.3","4.07","2.396","7.54","1166.06","3.62","35.19","11.85"
2025-06-22,"13:45","31.189","49.338","32.07","67.5","4.2","2.493","7.56","3854.59","3.37","35.11","11.83"
2025-06-22,"14:00","31.185","49.468","32.17","66.8","4.15","2.596","7.56","81.25","3.45","34.46","11.61"
2025-06-22,"14:15","31.155","49.62","32.28","68.7","4.27","2.7","7.57","78.69","4.06","32.96","11.1"
2025-06-22,"14:30","31.177","49.792","32.4","72.3","4.49","2.793","7.59","79.56","3.99","32.87","11.07"
2025-06-22,"14:45","31.204","49.927","32.5","70.9","4.4","2.883","7.59","5477.45","3.76","33.1","11.15"
2025-06-22,"15:00","31.19","50.026","32.57","74.2","4.6","2.967","7.6","64.56","3.89","31.41","10.58"
2025-06-22,"15:15","31.248","50.243","32.73","75.1","4.65","3.047","7.62","67.37","3.58","31.25","10.53"
2025-06-22,"15:30","31.247","50.323","32.79","72.5","4.49","3.129","7.63","75.9","3.75","30.33","10.22"
2025-06-22,"15:45","31.206","50.385","32.84","78.1","4.83","3.205","7.64","71.22","3.9","30.5","10.27"
2025-06-22,"16:00","31.215","50.457","32.89","79.4","4.91","3.283","7.65","75.94","3.61","30.34","10.22"
2025-06-22,"16:15","31.227","50.703","33.07","80.1","4.95","3.362","7.67","73.65","3.59","29.38","9.9"
2025-06-22,"16:30","31.194","50.924","33.23","78.5","4.85","3.446","7.69","60.08","3.64","28.35","9.55"
2025-06-22,"16:45","31.192","51.074","33.34","82.4","5.09","3.516","7.7","77.04","3.77","27.36","9.22"
2025-06-22,"17:00","31.125","51.128","33.38","79.1","4.89","3.587","7.7","73.85","3.93","26.61","8.96"
2025-06-22,"17:15","31.016","51.217","33.45","78.6","4.87","3.648","7.7","84.25","4.42","26.03","8.77"
2025-06-22,"17:30","30.95","51.375","33.57","78.1","4.84","3.706","7.71","82.5","4.03","25.08","8.45"
2025-06-22,"17:45","30.86","51.536","33.69","77.7","4.82","3.758","7.71","78.27","4.46","23.97","8.08"
2025-06-22,"18:00","30.757","51.731","33.84","76.3","4.73","3.8","7.72","95.14","3.93","23.02","7.76"
2025-06-22,"18:15","30.687","51.881","33.95","75.5","4.68","3.846","7.73","93.9","4.25","22.02","7.42"
2025-06-22,"18:30","30.545","52.119","34.13","73.6","4.58","3.881","7.74","87.98","4.2","20.57","6.93"
2025-06-22,"18:45","30.411","52.287","34.26","74","4.6","3.912","7.75","79.32","3.68","19.63","6.61"
2025-06-22,"19:00","30.29","52.426","34.37","70.6","4.4","3.939","7.76","214.13","5.99","18.57","6.26"
2025-06-22,"19:15","30.157","52.531","34.45","67.7","4.22","3.953","7.76","106.8","4.02","18.61","6.27"
2025-06-22,"19:30","30.006","52.667","34.56","58.5","3.66","3.951","7.77","108.39","3.32","17.6","5.93"
2025-06-22,"19:45","30.001","52.643","34.54","49.3","3.08","3.937","7.76","112.69","6.24","17.6","5.93"
2025-06-22,"20:00","29.971","52.523","34.45","8.8","0.55","3.902","7.67","108.19","3.43","19.88","6.7"
2025-06-22,"20:15","30.046","52.609","34.51","59.7","3.73","3.852","7.74","188.2","3.66","18.03","6.07"
2025-06-22,"20:30","30.102","52.558","34.47","79.2","4.95","3.798","7.74","1867.67","5.48","18.29","6.16"
2025-06-22,"20:45","30.23","52.389","34.34","78.3","4.89","3.745","7.76","116.12","3.18","18.87","6.36"
2025-06-22,"21:00","30.412","52.164","34.17","83.7","5.21","3.684","7.74","129.88","3.19","20.37","6.86"
2025-06-22,"21:15","30.663","51.757","33.86","82","5.09","3.616","7.72","135.12","3.01","22.24","7.49"
2025-06-22,"21:30","30.864","51.294","33.52","79.5","4.93","3.546","7.69","122.19","7.19","24.48","8.25"
2025-06-22,"21:45","30.868","51.292","33.51","74.6","4.63","3.463","7.69","129.98","11.18","24.59","8.28"
2025-06-22,"22:00","30.915","51.166","33.42","82.6","5.12","3.375","7.68","112.04","4.26","23.78","8.01"
2025-06-22,"22:15","31.005","50.946","33.25","79.4","4.92","3.303","7.67","107.72","5.75","24.79","8.35"
2025-06-22,"22:30","31.077","50.741","33.1","78.7","4.87","3.215","7.66","116.32","4.82","24.28","8.18"
2025-06-22,"22:45","31.134","50.612","33.01","80","4.95","3.121","7.65","109.76","4.28","24.86","8.37"
2025-06-22,"23:00","31.188","50.492","32.92","78.6","4.87","3.041","7.64","108.87","4.17","25.87","8.71"
2025-06-22,"23:15","31.223","50.353","32.81","77.4","4.79","2.942","7.63","111.67","5.16","26.2","8.83"
2025-06-22,"23:30","31.227","50.145","32.66","74.8","4.64","2.847","7.61","101.38","4.88","27.01","9.1"
2025-06-22,"23:45","31.2","49.986","32.54","72.2","4.48","2.746","7.59","119.97","5.1","26.79","9.02"
2025-06-23,"00:00","31.191","49.922","32.5","70.7","4.39","2.639","7.58","108.72","5.59","28.61","9.64"
2025-06-23,"00:15","31.182","49.811","32.42","65.9","4.09","2.539","7.56","96.2","4.86","28.58","9.63"
2025-06-23,"00:30","31.144","49.695","32.33","62.6","3.89","2.434","7.54","107.11","4.87","28.14","9.48"
2025-06-23,"00:45","31.115","49.576","32.25","62","3.86","2.34","7.52","4744.12","4.41","27.92","9.4"
2025-06-23,"01:00","31.087","49.446","32.15","49.8","3.1","2.272","7.5","99.65","5.98","29.02","9.78"
2025-06-23,"01:15","31.063","49.396","32.12","41.7","2.6","2.224","7.49","130.72","9.49","28.86","9.72"
2025-06-23,"01:30","31.033","49.339","32.08","7.9","0.49","2.22","7.46","86.05","8.1","29.61","9.97"
2025-06-23,"01:45","31.01","49.35","32.09","2.2","0.13","2.249","7.44","95.43","6.95","31.37","10.57"
2025-06-23,"02:00","30.968","49.504","32.2","16.7","1.04","2.312","7.48","75.19","5.58","32.38","10.91"
2025-06-23,"02:15","30.909","49.678","32.33","29.9","1.86","2.383","7.49","764.7","4.23","33.13","11.16"
2025-06-23,"02:30","30.949","49.581","32.26","33.1","2.07","2.471","7.49","67.86","3.64","33.46","11.27"
2025-06-23,"02:45","30.897","49.74","32.37","41.9","2.62","2.556","7.51","84.05","3.83","33.62","11.33"
2025-06-23,"03:00","30.877","49.946","32.53","44.9","2.8","2.639","7.52","94.33","4.42","32.35","10.9"
2025-06-23,"03:15","30.877","49.93","32.51","41.2","2.57","2.714","7.52","104.45","4.36","32.59","10.98"
2025-06-23,"03:30","30.859","50.134","32.66","43","2.68","2.789","7.54","98.33","4.41","31.08","10.47"
2025-06-23,"03:45","30.799","50.262","32.76","44.3","2.76","2.863","7.54","91.5","4.33","31.29","10.54"
2025-06-23,"04:00","30.776","50.339","32.82","41.9","2.61","2.94","7.54","91.12","4.23","31.77","10.7"
2025-06-23,"04:15","30.731","50.401","32.86","40.3","2.51","3.012","7.55","97.15","4.13","31.47","10.6"
2025-06-23,"04:30","30.686","50.568","32.99","41.6","2.6","3.072","7.55","2985.38","4.38","30.25","10.19"
