DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Depth,F_Depth,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,fDOMQSU,fDOMRFU,pH,F_pH,pHmV,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT,ChlFluor,F_ChlFluor,ChlorphylluG/L
4/10/2026,04:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.649,0,34.76,0,2.812,0,96.6,0,7.17,0,9.7,3.32,7.93,0,-80.4,5.56,19.911,0,10.55,0,1.2,1.35,0,5.5
4/10/2026,04:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.625,0,34.74,0,2.773,0,97,0,7.2,0,9.96,3.41,7.92,0,-80,5.55,19.919,0,11.52,0,1.192,1.56,0,6.35
4/10/2026,05:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.624,0,34.74,0,2.734,0,96.2,0,7.13,0,10.66,3.65,7.92,0,-79.7,5.55,19.95,0,9.11,0,1.193,1.18,0,4.82
4/10/2026,05:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.607,0,34.73,0,2.7,0,95.5,0,7.08,0,17.12,5.82,7.91,0,-79.4,5.55,19.951,0,308.03,0,1.195,1.19,0,4.87
4/10/2026,05:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.588,0,34.71,0,2.668,0,95.8,0,7.1,0,11.39,3.89,7.91,0,-79.1,5.56,19.981,0,8.54,0,1.206,1.43,0,5.81
4/10/2026,05:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.58,0,34.71,0,2.63,0,95.6,0,7.09,0,11.38,3.89,7.91,0,-79.1,5.55,19.958,0,9.14,0,1.2,1.39,0,5.66
4/10/2026,06:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.57,0,34.7,0,2.597,0,95.1,0,7.05,0,11.89,4.06,7.9,0,-78.7,5.55,19.976,0,8.13,0,1.195,1.33,0,5.42
4/10/2026,06:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.564,0,34.7,0,2.56,0,87.7,0,6.5,0,12.15,4.15,7.88,0,-77.3,5.56,19.984,0,6.69,0,1.199,0.93,0,3.83
4/10/2026,06:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.564,0,34.7,0,2.526,0,80.3,0,5.95,0,11.7,4,7.85,0,-75.8,5.54,19.978,0,8.76,0,1.196,0.94,0,3.87
4/10/2026,06:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.566,0,34.7,0,2.491,0,72.6,0,5.39,0,11.67,3.99,7.82,0,-74.2,5.55,19.967,0,5.27,0,1.194,0.6,0,2.49
4/10/2026,07:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.578,0,34.71,0,2.458,0,85.2,0,6.35,0,10.87,3.72,7.87,0,-76.9,5.55,19.703,0,5.12,0,1.189,0.75,0,3.08
4/10/2026,07:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.585,0,34.71,0,2.423,0,90.4,0,6.72,0,11.42,3.9,7.89,0,-77.8,5.54,19.782,0,5.57,0,1.193,0.9,0,3.7
4/10/2026,07:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.551,0,34.69,0,2.387,0,87.6,0,6.52,0,12.6,4.3,7.86,0,-75.9,5.55,19.744,0,5.43,0,1.196,0.74,0,3.04
4/10/2026,07:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.581,0,34.71,0,2.354,0,93.1,0,6.92,0,11.3,3.86,7.9,0,-78.6,5.55,19.838,0,7.64,0,1.198,0.99,0,4.04
4/10/2026,08:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.576,0,34.71,0,2.323,0,92.9,0,6.9,0,11.41,3.9,7.9,0,-78.3,5.56,19.828,0,7.18,0,1.201,0.95,0,3.89
4/10/2026,08:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.557,0,34.69,0,2.296,0,91,0,6.77,0,12.04,4.11,7.88,0,-77.2,5.55,19.755,0,6.44,0,1.194,0.89,0,3.65
4/10/2026,08:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.554,0,34.69,0,2.271,0,91.9,0,6.84,0,11.83,4.04,7.88,0,-77.3,5.55,19.801,0,6.8,0,1.199,0.9,0,3.69
4/10/2026,08:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.51,0,34.66,0,2.245,0,89.2,0,6.65,0,12.18,4.16,7.86,0,-76.3,5.56,19.664,0,6.29,0,1.202,0.87,0,3.56
4/10/2026,09:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.457,0,34.62,0,2.223,0,87.5,0,6.53,0,12.44,4.25,7.85,0,-75.4,5.55,19.635,0,6.53,0,1.193,0.79,0,3.24
4/10/2026,09:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.513,0,34.66,0,2.206,0,90.6,0,6.75,0,11.36,3.88,7.87,0,-77,5.55,19.7,0,6.29,0,1.194,0.83,0,3.42
4/10/2026,09:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.534,0,34.68,0,2.194,0,90.7,0,6.76,0,11.14,3.81,7.87,0,-76.9,5.56,19.733,0,6.15,0,1.195,0.88,0,3.63
4/10/2026,09:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.61,0,34.73,0,2.188,0,92.3,0,6.87,0,9.76,3.34,7.89,0,-78.2,5.54,19.711,0,7.55,0,1.187,0.86,0,3.55
4/10/2026,10:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.618,0,34.74,0,2.183,0,93.2,0,6.94,0,9.79,3.35,7.9,0,-78.8,5.54,19.735,0,8.44,0,1.205,0.94,0,3.87
4/10/2026,10:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.6,0,34.72,0,2.184,0,93.5,0,7,0,8.88,3.05,7.93,0,-80.1,5.55,19.433,0,13.3,0,1.204,0.95,0,3.89
4/10/2026,10:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.563,0,34.7,0,2.19,0,95.5,0,7.17,0,8.15,2.8,7.95,0,-81.4,5.54,19.292,0,16,0,1.204,1.47,0,5.98
4/10/2026,10:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.548,0,34.69,0,2.206,0,98.1,0,7.37,0,7.52,2.59,7.97,0,-82.6,5.54,19.293,0,19.09,0,1.205,1.51,0,6.15
4/10/2026,11:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.544,0,34.68,0,2.22,0,99.7,0,7.48,0,7.31,2.52,7.98,0,-83.2,5.55,19.345,0,17.79,0,1.194,1.54,0,6.26
4/10/2026,11:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.555,0,34.69,0,2.247,0,102.1,0,7.65,0,6.84,2.36,8,0,-84.4,5.55,19.4,0,15.82,0,1.198,1.48,0,6.03
4/10/2026,11:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.523,0,34.67,0,2.274,0,102.5,0,7.68,0,6.75,2.33,8,0,-84.4,5.55,19.422,0,19.82,0,1.207,1.43,0,5.82
4/10/2026,11:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.527,0,34.67,0,2.304,0,102.5,0,7.67,0,6.87,2.37,8,0,-84.2,5.54,19.473,0,17.73,0,1.193,1.67,0,6.79
4/10/2026,12:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.52,0,34.67,0,2.341,0,102.6,0,7.67,0,7.11,2.45,7.99,0,-84.1,5.55,19.565,0,17.77,0,1.188,1.73,0,7.02
4/10/2026,12:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.545,0,34.68,0,2.38,0,104,0,7.77,0,6.45,2.23,8.01,0,-85,5.54,19.528,0,16.91,0,1.19,2.35,0,9.52
4/10/2026,12:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.538,0,34.68,0,2.42,0,103.4,0,7.73,0,6.64,2.29,8.01,0,-84.8,5.54,19.542,0,16.64,0,1.196,1.65,0,6.69
4/10/2026,12:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.548,0,34.69,0,2.462,0,103.8,0,7.74,0,6.56,2.27,8,0,-84.8,5.55,19.623,0,15.82,0,1.192,1.61,0,6.56
4/10/2026,13:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.539,0,34.68,0,2.501,0,103.9,0,7.75,0,6.64,2.29,8.01,0,-84.9,5.54,19.62,0,13.18,0,1.198,1.49,0,6.08
4/10/2026,13:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.544,0,34.68,0,2.537,0,103.4,0,7.71,0,6.64,2.29,8.01,0,-84.9,5.54,19.626,0,12.12,0,1.2,1.38,0,5.61
4/10/2026,13:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.553,0,34.69,0,2.569,0,102.8,0,7.65,0,6.65,2.3,8,0,-84.4,5.55,19.733,0,8.98,0,1.199,1.22,0,4.97
4/10/2026,13:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.535,0,34.68,0,2.601,0,101.6,0,7.56,0,6.8,2.35,7.99,0,-83.9,5.54,19.78,0,7.92,0,1.195,1.04,0,4.26
4/10/2026,14:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.534,0,34.68,0,2.625,0,90.6,0,6.73,0,7.08,2.44,7.94,0,-80.8,5.55,19.892,0,7.42,0,1.207,0.71,0,2.94
4/10/2026,14:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.536,0,34.68,0,2.643,0,76.4,0,5.67,0,6.96,2.4,7.89,0,-77.9,5.55,19.929,0,6.81,0,1.205,0.65,0,2.68
4/10/2026,14:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.535,0,34.68,0,2.658,0,94.7,0,7.03,0,6.6,2.28,7.96,0,-81.9,5.55,19.961,0,8.12,0,1.206,0.87,0,3.56
4/10/2026,14:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.574,0,34.7,0,2.665,0,100,0,7.43,0,6.92,2.39,7.97,0,-83,5.54,19.901,0,9,0,1.194,1.24,0,5.04
4/10/2026,15:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.522,0,34.67,0,2.666,0,103,0,7.65,0,6.94,2.39,7.99,0,-84.2,5.54,19.903,0,9.33,0,1.196,1.35,0,5.52
4/10/2026,15:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.538,0,34.68,0,2.667,0,101.3,0,7.53,0,7.02,2.42,7.99,0,-83.7,5.55,19.852,0,9.87,0,1.203,4.63,0,18.66
4/10/2026,15:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.584,0,34.71,0,2.661,0,102.4,0,7.53,0,7.47,2.57,7.97,0,-82.7,5.54,20.429,0,10.11,0,1.188,1.38,0,5.61
4/10/2026,15:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.552,0,34.68,0,2.642,0,103.3,0,7.57,0,7.96,2.74,7.96,0,-82.2,5.54,20.645,0,9.69,0,1.191,1.11,0,4.56
4/10/2026,16:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.527,0,34.67,0,2.621,0,104.4,0,7.63,0,7.99,2.75,7.96,0,-82.2,5.55,20.736,0,10.56,0,1.197,1.44,0,5.85
4/10/2026,16:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.553,0,34.69,0,2.597,0,103.8,0,7.6,0,8.2,2.82,7.95,0,-81.9,5.54,20.694,0,10.09,0,1.195,1.38,0,5.64
4/10/2026,16:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.552,0,34.68,0,2.571,0,104.9,0,7.67,0,8.33,2.86,7.95,0,-81.8,5.54,20.729,0,10.34,0,1.188,1.64,0,6.65
4/10/2026,16:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.5,0,34.65,0,2.542,0,103.1,0,7.54,0,8.43,2.89,7.94,0,-81.3,5.55,20.739,0,10.32,0,1.202,1.62,0,6.59
4/10/2026,17:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.579,0,34.7,0,2.511,0,104.5,0,7.62,0,8.75,3,7.94,0,-81.3,5.54,20.913,0,9.81,0,1.198,1.45,0,5.91
4/10/2026,17:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.563,0,34.69,0,2.481,0,104,0,7.6,0,8.91,3.06,7.93,0,-80.8,5.54,20.795,0,9.99,0,1.201,1.54,0,6.26
4/10/2026,17:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.584,0,34.7,0,2.449,0,105.3,0,7.65,0,9.16,3.14,7.93,0,-80.8,5.55,21.138,0,9.56,0,1.195,1.64,0,6.68
4/10/2026,17:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.559,0,34.69,0,2.413,0,96.5,0,7.01,0,9.68,3.31,7.89,0,-78.5,5.55,21.1,0,6.6,0,1.196,0.86,0,3.55
4/10/2026,18:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.575,0,34.7,0,2.381,0,103.4,0,7.49,0,9.42,3.23,7.92,0,-79.8,5.54,21.231,0,6.32,0,1.187,1.47,0,5.97
4/10/2026,18:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.57,0,34.69,0,2.351,0,96,0,6.95,0,9.25,3.17,7.88,0,-78,5.55,21.222,0,6.63,0,1.202,1.16,0,4.75
4/10/2026,18:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.572,0,34.7,0,2.321,0,94.3,0,6.85,0,9.34,3.2,7.9,0,-79,5.55,21.082,0,5.59,0,1.199,1.06,0,4.33
4/10/2026,18:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.564,0,34.69,0,2.29,0,99.6,0,7.19,0,9.8,3.36,7.89,0,-78.5,5.54,21.431,0,6.76,0,1.204,1.47,0,5.99
4/10/2026,19:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.595,0,34.71,0,2.259,0,99.4,0,7.24,0,9.94,3.4,7.91,0,-79.1,5.55,20.905,0,6.24,0,1.196,1,0,4.1
4/10/2026,19:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.56,0,34.69,0,2.23,0,100.1,0,7.31,0,9.35,3.2,7.91,0,-79.4,5.55,20.8,0,5.75,0,1.188,2.57,0,10.4
4/10/2026,19:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.581,0,34.7,0,2.202,0,101.3,0,7.38,0,9.42,3.23,7.92,0,-79.8,5.54,20.88,0,6.6,0,1.197,1.38,0,5.63
4/10/2026,19:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.563,0,34.69,0,2.175,0,101.8,0,7.42,0,9.48,3.25,7.92,0,-79.8,5.54,20.926,0,6.67,0,1.198,1.52,0,6.17
4/10/2026,20:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.587,0,34.71,0,2.15,0,101.6,0,7.38,0,9.71,3.33,7.91,0,-79.5,5.55,21.058,0,6.74,0,1.188,1.53,0,6.24
4/10/2026,20:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.583,0,34.7,0,2.13,0,102.6,0,7.43,0,10,3.43,7.91,0,-79.4,5.54,21.244,0,6.65,0,1.191,1.56,0,6.34
4/10/2026,20:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.594,0,34.71,0,2.108,0,101.7,0,7.35,0,10.23,3.5,7.9,0,-78.9,5.54,21.382,0,6.02,0,1.188,1.55,0,6.31
4/10/2026,20:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.57,0,34.69,0,2.088,0,101.9,0,7.39,0,9.52,3.26,7.91,0,-79.5,5.55,21.149,0,7.48,0,1.189,1.73,0,7.04
4/10/2026,21:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.529,0,34.66,0,2.073,0,99.9,0,7.19,0,10.78,3.69,7.87,0,-77.4,5.55,21.589,0,7.12,0,1.194,1.46,0,5.95
4/10/2026,21:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.57,0,34.69,0,2.056,0,100.9,0,7.27,0,10.8,3.69,7.88,0,-77.8,5.54,21.499,0,6.51,0,1.193,1.6,0,6.5
4/10/2026,21:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.545,0,34.67,0,2.049,0,101,0,7.28,0,10.53,3.6,7.88,0,-78,5.54,21.525,0,6.81,0,1.196,1.38,0,5.63
4/10/2026,21:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.526,0,34.66,0,2.046,0,101,0,7.29,0,10.22,3.5,7.89,0,-78.3,5.55,21.477,0,9.77,0,1.193,1.38,0,5.62
4/10/2026,22:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.537,0,34.67,0,2.048,0,102.9,0,7.46,0,8.75,3,7.92,0,-80,5.54,21.205,0,8.96,0,1.205,1.84,0,7.48
4/10/2026,22:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.324,0,34.51,0,2.06,0,103.7,0,7.56,0,8.08,2.78,7.93,0,-80.5,5.54,20.984,0,15.87,0,1.198,1.92,0,7.79
4/10/2026,22:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.231,0,34.45,0,2.075,0,103.4,0,7.57,0,8.11,2.79,7.93,0,-80.3,5.55,20.736,0,17.05,0,1.193,2.02,0,8.17
4/10/2026,22:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.213,0,34.43,0,2.094,0,104.7,0,7.69,0,8.16,2.8,7.94,0,-80.9,5.54,20.564,0,11.13,0,1.195,1.75,0,7.09
4/10/2026,23:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.363,0,34.54,0,2.119,0,103.4,0,7.57,0,9.31,3.19,7.92,0,-80.2,5.54,20.693,0,13.89,0,1.194,2.05,0,8.32
4/10/2026,23:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.334,0,34.52,0,2.155,0,101.4,0,7.41,0,10.21,3.49,7.9,0,-78.8,5.55,20.862,0,14.45,0,1.199,2.22,0,8.98
4/10/2026,23:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.191,0,34.42,0,2.193,0,104,0,7.66,0,8.03,2.76,7.94,0,-81.3,5.55,20.426,0,12.68,0,1.198,1.86,0,7.56
4/10/2026,23:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.26,0,34.47,0,2.237,0,102.9,0,7.55,0,8.67,2.97,7.93,0,-80.4,5.54,20.587,0,12.36,0,1.188,2.08,0,8.44
4/11/2026,00:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.249,0,34.46,0,2.292,0,103.2,0,7.58,0,8.55,2.94,7.93,0,-80.7,5.54,20.532,0,11.33,0,1.203,1.81,0,7.36
4/11/2026,00:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.115,0,34.36,0,2.347,0,103.5,0,7.63,0,7.33,2.53,7.95,0,-81.4,5.55,20.358,0,10.24,0,1.195,1.63,0,6.63
4/11/2026,00:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.052,0,34.32,0,2.405,0,103.5,0,7.65,0,6.95,2.4,7.95,0,-81.6,5.54,20.287,0,8.47,0,1.189,1.7,0,6.92
4/11/2026,00:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.044,0,34.31,0,2.458,0,102.5,0,7.57,0,7.05,2.43,7.95,0,-81.5,5.54,20.283,0,6.88,0,1.198,1.56,0,6.34
4/11/2026,01:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.02,0,34.29,0,2.507,0,100.7,0,7.44,0,6.84,2.36,7.94,0,-81,5.55,20.259,0,7.03,0,1.194,1.35,0,5.5
4/11/2026,01:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.014,0,34.29,0,2.55,0,97.4,0,7.21,0,6.69,2.31,7.93,0,-80.6,5.53,20.223,0,8.32,0,1.188,0.85,0,3.5
4/11/2026,01:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.033,0,34.3,0,2.586,0,95.1,0,7.04,0,6.48,2.24,7.93,0,-80.3,5.54,20.162,0,5.18,0,1.196,1.09,0,4.47
4/11/2026,01:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.035,0,34.3,0,2.626,0,71.3,0,5.28,0,6.74,2.33,7.84,0,-74.9,5.54,20.168,0,5.67,0,1.2,0.52,0,2.16
4/11/2026,02:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.032,0,34.3,0,2.662,0,63.1,0,4.67,0,6.76,2.33,7.81,0,-73.3,5.53,20.17,0,7.68,0,1.203,0.66,0,2.73
4/11/2026,02:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.031,0,34.3,0,2.691,0,63.3,0,4.69,0,6.8,2.35,7.8,0,-72.7,5.54,20.175,0,6.62,0,1.205,0.65,0,2.7
4/11/2026,02:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.04,0,34.31,0,2.716,0,75.8,0,5.61,0,7.09,2.44,7.83,0,-74.8,5.54,20.19,0,5.23,0,1.195,0.55,0,2.3
4/11/2026,02:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.052,0,34.32,0,2.738,0,86.3,0,6.38,0,7.32,2.52,7.88,0,-77.3,5.54,20.25,0,4.73,0,1.192,0.73,0,3
4/11/2026,03:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.047,0,34.31,0,2.757,0,87,0,6.43,0,6.94,2.39,7.87,0,-77,5.54,20.253,0,6.71,0,1.188,0.78,0,3.23
4/11/2026,03:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.058,0,34.32,0,2.772,0,89.5,0,6.62,0,7.41,2.55,7.89,0,-77.9,5.54,20.277,0,6.63,0,1.198,0.75,0,3.08
4/11/2026,03:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.108,0,34.36,0,2.782,0,90.3,0,6.66,0,7.89,2.71,7.91,0,-79.1,5.55,20.331,0,5.98,0,1.2,1.01,0,4.15
4/11/2026,03:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.128,0,34.37,0,2.784,0,93.9,0,6.93,0,8.03,2.76,7.9,0,-79,5.53,20.357,0,5.74,0,1.193,1,0,4.11
4/11/2026,04:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.261,0,34.47,0,2.781,0,94.2,0,6.92,0,9.36,3.21,7.9,0,-78.5,5.53,20.545,0,9.04,0,1.195,1.18,0,4.82
4/11/2026,04:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.254,0,34.46,0,2.768,0,95.6,0,7.02,0,9.35,3.21,7.9,0,-78.9,5.54,20.556,0,6.06,0,1.187,1.14,0,4.67
4/11/2026,04:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.318,0,34.51,0,2.746,0,95.4,0,6.99,0,10.08,3.45,7.89,0,-78.2,5.53,20.683,0,7.22,0,1.192,1.32,0,5.39
4/11/2026,04:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.34,0,34.53,0,2.715,0,96.8,0,7.08,0,9.77,3.35,7.9,0,-78.5,5.54,20.746,0,9.23,0,1.187,1.4,0,5.7
4/11/2026,05:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.398,0,34.57,0,2.687,0,95.1,0,6.94,0,9.89,3.39,7.89,0,-78.3,5.54,20.869,0,9.18,0,1.201,1.22,0,4.98
4/11/2026,05:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.511,0,34.65,0,2.652,0,95.9,0,6.98,0,10.06,3.44,7.89,0,-78.1,5.54,21.029,0,10.71,0,1.2,1.3,0,5.31
4/11/2026,05:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.536,0,34.67,0,2.612,0,94.7,0,6.9,0,10.4,3.56,7.88,0,-77.9,5.54,20.946,0,9,0,1.2,1.35,0,5.49
4/11/2026,05:45, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.547,0,34.68,0,2.577,0,96.7,0,7.04,0,10.32,3.53,7.89,0,-78.3,5.54,20.95,0,9.18,0,1.205,1.32,0,5.36
4/11/2026,06:00, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.557,0,34.69,0,2.534,0,95.4,0,6.95,0,10.64,3.64,7.89,0,-78.1,5.54,20.94,0,9.23,0,1.202,1.53,0,6.24
4/11/2026,06:15, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.551,0,34.68,0,2.49,0,93.1,0,6.78,0,11.06,3.78,7.88,0,-77.4,5.53,20.941,0,7.5,0,1.194,1.22,0,4.97
4/11/2026,06:30, ,gtmfmwq_15E101700_032726_050000.bin,Fort Matanzas,GTMNERR,0,52.54,0,34.67,0,2.45,0,92.2,0,6.72,0,11.25,3.85,7.87,0,-76.9,5.54,20.936,0,6.66,0,1.198,1.07,0,4.36
