DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Level,F_Level,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,mVpH,BATTERY,Turb,F_Turb,Temp,F_Temp,WIPERPOSITIONVOLT,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor
7/19/2025,22:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.042,0,73,0,5.15,0,102.62,34.29,7.4,0,-37.4,6.03,13.58,0,,-2,1.185,2.95,12.12,0
7/19/2025,22:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.023,0,72.5,0,5.16,0,108.79,36.34,7.38,0,-35.9,6.04,12.79,0,,-2,1.185,3.08,12.7,0
7/19/2025,22:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.003,0,71.1,0,5.07,0,110.9,37.05,7.34,0,-33.5,6.05,12.28,0,,-2,1.198,3.02,12.45,0
7/19/2025,22:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.015,0,70.7,0,5.06,0,111.99,37.41,7.31,0,-31.6,6.04,11.64,0,,-2,1.187,3.06,12.6,0
7/19/2025,23:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.035,0,69.4,0,4.97,0,112.2,37.48,7.29,0,-30.6,6.05,11.82,0,,-2,1.202,2.98,12.28,0
7/19/2025,23:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.049,0,69,0,4.95,0,111.36,37.2,7.3,0,-30.8,6.05,11.81,0,,-2,1.185,3,12.34,0
7/19/2025,23:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.066,0,66.5,0,4.77,0,112.15,37.46,7.27,0,-28.8,6.05,10.15,0,,-2,1.189,2.91,11.99,0
7/19/2025,23:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.085,0,66.2,0,4.76,0,113.23,37.82,7.23,0,-26.8,6.05,10.79,0,,-2,1.191,2.98,12.26,0
7/20/2025,0:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.099,0,64.3,0,4.63,0,113.33,37.86,7.24,0,-27.2,6.05,10.54,0,,-2,1.189,2.89,11.9,0
7/20/2025,0:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.112,0,60.9,0,4.39,0,113.52,37.92,7.2,0,-25,6.04,10.06,0,,-2,1.187,2.81,11.55,0
7/20/2025,0:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.125,0,60.3,0,4.36,0,113.86,38.03,7.18,0,-23.4,6.05,10.19,0,,-2,1.198,2.93,12.05,0
7/20/2025,0:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.139,0,61,0,4.41,0,114.77,38.33,7.18,0,-23.4,6.04,10.4,0,,-2,1.193,2.94,12.11,0
7/20/2025,1:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.153,0,57,0,4.12,0,113.77,38,7.15,0,-21.8,6.04,9.4,0,,-2,1.188,2.8,11.52,0
7/20/2025,1:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.166,0,54.1,0,3.92,0,114.28,38.17,7.13,0,-20.7,6.04,9.86,0,,-2,1.194,2.77,11.4,0
7/20/2025,1:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.176,0,50.3,0,3.65,0,113.21,37.81,7.13,0,-20.4,6.05,9.71,0,,-2,1.189,2.75,11.33,0
7/20/2025,1:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.187,0,51,0,3.72,0,114.28,38.17,7.11,0,-19,6.05,9.24,0,,-2,1.195,2.67,11,0
7/20/2025,2:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.195,0,46.1,0,3.36,0,114.1,38.11,7.11,0,-19.5,6.05,10.14,0,,-2,1.203,2.66,10.97,0
7/20/2025,2:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.197,0,40.5,0,2.96,0,115.43,38.56,7.07,0,-16.9,6.04,8.64,0,,-2,1.188,2.83,11.64,0
7/20/2025,2:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.193,0,45.1,0,3.3,0,116.24,38.83,7.07,0,-16.8,6.05,8.29,0,,-2,1.197,2.78,11.45,0
7/20/2025,2:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.181,0,44.7,0,3.27,0,116,38.75,7.08,0,-17.1,6.05,8.71,0,,-2,1.196,2.82,11.61,0
7/20/2025,3:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.167,0,47.6,0,3.49,0,116.49,38.91,7.07,0,-16.9,6.05,9.12,0,,-2,1.185,2.95,12.16,0
7/20/2025,3:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.151,0,53.7,0,3.96,0,115.52,38.58,7.1,0,-18.6,6.04,12.18,0,,-2,1.201,3.02,12.43,0
7/20/2025,3:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.13,0,52.8,0,3.88,0,115.6,38.61,7.1,0,-18.4,6.05,11.07,0,,-2,1.184,2.98,12.29,0
7/20/2025,3:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.103,0,50.1,0,3.67,0,114.53,38.25,7.12,0,-19.7,6.05,10.9,0,,-2,1.187,2.81,11.58,0
7/20/2025,4:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.078,0,54.2,0,3.99,0,115.58,38.61,7.15,0,-21.7,6.04,11.21,0,,-2,1.186,2.94,12.11,0
7/20/2025,4:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.052,0,57.7,0,4.23,0,115.05,38.43,7.19,0,-24.2,6.05,10.94,0,,-2,1.194,2.93,12.06,0
7/20/2025,4:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.025,0,57.7,0,4.24,0,115.13,38.46,7.19,0,-24.3,6.04,10.46,0,,-2,1.186,2.88,11.86,0
7/20/2025,4:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.004,0,58.6,0,4.32,0,115.46,38.57,7.2,0,-24.7,6.04,10.41,0,,-2,1.186,2.87,11.82,0
7/20/2025,5:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.034,0,59.2,0,4.35,0,114.64,38.29,7.21,0,-25.1,6.04,9.35,0,,-2,1.186,2.85,11.75,0
7/20/2025,5:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.064,0,57.6,0,4.21,0,112.62,37.62,7.25,0,-27.6,6.05,11.81,0,,-2,1.187,2.88,11.85,0
7/20/2025,5:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.09,0,59.4,0,4.35,0,112.03,37.42,7.28,0,-29.5,6.05,11.56,0,,-2,1.201,2.97,12.22,0
7/20/2025,5:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.114,0,55.9,0,4.08,0,107.89,36.04,7.32,0,-31.9,6.05,11.98,0,,-2,1.186,2.88,11.87,0
7/20/2025,6:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.133,0,54.7,0,3.97,0,103.36,34.53,7.36,0,-34.3,6.05,11.19,0,,-2,1.19,2.74,11.27,0
7/20/2025,6:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.145,0,42.9,0,3.1,0,97.76,32.67,7.3,0,-31.1,6.05,12.72,0,,-2,1.184,2.46,10.14,0
7/20/2025,6:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.148,0,39.8,0,2.87,0,98.9,33.05,7.32,0,-32.4,6.05,9.93,0,,-2,1.191,2.32,9.57,0
7/20/2025,6:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.141,0,33.6,0,2.42,0,95.5,31.92,7.3,0,-30.9,6.04,9.64,0,,-2,1.202,2.1,8.65,0
7/20/2025,7:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.127,0,34.4,0,2.47,0,90.82,30.36,7.34,0,-33.3,6.05,12.39,0,,-2,1.193,2.21,9.1,0
7/20/2025,7:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.111,0,44.5,0,3.19,0,92.03,30.76,7.42,0,-38.6,6.05,14.28,0,,-2,1.193,2.44,10.04,0
7/20/2025,7:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.093,0,49.4,0,3.54,0,96.07,32.1,7.43,0,-39,6.05,13.78,0,,-2,1.199,2.6,10.7,0
7/20/2025,7:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.076,0,48.3,0,3.47,0,98.76,33,7.41,0,-37.9,6.05,12.27,0,,-2,1.199,2.49,10.26,0
7/20/2025,8:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.055,0,43.3,0,3.11,0,94.63,31.62,7.39,0,-36.3,6.05,11.65,0,,-2,1.197,2.39,9.84,0
7/20/2025,8:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.037,0,36.3,0,2.61,0,97,32.41,7.35,0,-34.2,6.05,9.19,0,,-2,1.195,2.18,9,0
7/20/2025,8:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.019,0,26.6,0,1.91,0,94.93,31.72,7.3,0,-30.9,6.05,8.64,0,,-2,1.198,2.04,8.38,0
7/20/2025,8:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.003,0,27.7,0,1.99,0,97.35,32.53,7.29,0,-30.2,6.05,6.8,0,,-2,1.197,2.01,8.27,0
7/20/2025,9:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.015,0,31.7,0,2.28,0,99.31,33.18,7.31,0,-31.3,6.04,7.03,0,,-2,1.194,2.09,8.59,0
7/20/2025,9:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.031,0,31.8,0,2.28,0,102.02,34.09,7.3,0,-31,6.05,6.87,0,,-2,1.187,1.95,8.03,0
7/20/2025,9:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.048,0,30.1,0,2.16,0,99.73,33.32,7.32,0,-32,6.05,6.53,0,,-2,1.198,2.02,8.32,0
7/20/2025,9:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.063,0,28.7,0,2.06,0,100.01,33.42,7.28,0,-29.7,6.05,7.94,0,,-2,1.201,2.07,8.51,0
7/20/2025,10:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.077,0,31.6,0,2.27,0,101.11,33.78,7.27,0,-29.3,6.05,6.75,0,,-2,1.187,2.15,8.87,0
7/20/2025,10:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.095,0,25.7,0,1.85,0,103.44,34.56,7.24,0,-27.2,6.05,6.73,0,,-2,1.186,2.11,8.67,0
7/20/2025,10:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.11,0,24.6,0,1.77,0,103.73,34.66,7.22,0,-25.7,6.05,7.49,0,,-2,1.184,2.21,9.1,0
7/20/2025,10:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.122,0,33.5,0,2.41,0,104.7,34.98,7.25,0,-28,6.04,8.36,0,,-2,1.194,2.37,9.74,0
7/20/2025,11:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.137,0,26.7,0,1.93,0,106.18,35.47,7.22,0,-25.9,6.05,7.11,0,,-2,1.185,2.21,9.1,0
7/20/2025,11:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.151,0,27.2,0,1.97,0,107.81,36.02,7.19,0,-24.3,6.05,9.02,0,,-2,1.202,2.33,9.61,0
7/20/2025,11:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.161,0,26.3,0,1.91,0,108.48,36.24,7.16,0,-22.5,6.04,10.33,0,,-2,1.193,2.45,10.08,0
7/20/2025,11:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.17,0,27.4,0,1.99,0,109.97,36.74,7.14,0,-21.2,6.05,9.79,0,,-2,1.183,2.48,10.23,0
7/20/2025,12:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.179,0,29,0,2.11,0,111.31,37.18,7.14,0,-21.3,6.04,11.42,0,,-2,1.203,2.43,10,0
7/20/2025,12:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.184,0,26.4,0,1.92,0,110.66,36.97,7.12,0,-20.1,6.05,9.5,0,,-2,1.184,2.39,9.86,0
7/20/2025,12:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.192,0,28.3,0,2.07,0,112.57,37.6,7.1,0,-18.3,6.05,12.17,0,,-2,1.196,2.49,10.24,0
7/20/2025,12:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.202,0,27.1,0,1.98,0,114.26,38.17,7.08,0,-17.3,6.05,13.35,0,,-2,1.186,2.63,10.83,0
7/20/2025,13:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.211,0,29,0,2.12,0,112.88,37.7,7.07,0,-17.1,6.05,11.93,0,,-2,1.195,2.66,10.96,0
7/20/2025,13:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.217,0,25.8,0,1.88,0,111.41,37.21,7.08,0,-17.4,6.05,12.29,0,,-2,1.198,2.5,10.31,0
7/20/2025,13:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.225,0,23.7,0,1.72,0,109.11,36.45,7.09,0,-18.2,6.05,10.91,0,,-2,1.202,2.4,9.88,0
7/20/2025,13:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.234,0,20.5,0,1.49,0,109.53,36.59,7.09,0,-17.8,6.04,10.36,0,,-2,1.193,2.37,9.75,0
7/20/2025,14:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.242,0,26.2,0,1.91,0,109.99,36.74,7.11,0,-19.4,6.05,11.34,0,,-2,1.188,2.39,9.84,0
7/20/2025,14:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.243,0,30.8,0,2.25,0,110.36,36.87,7.08,0,-17.6,6.05,14.86,0,,-2,1.202,2.79,11.48,0
7/20/2025,14:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.237,0,28.1,0,2.05,0,111.78,37.34,7.05,0,-15.8,6.05,16.35,0,,-2,1.183,2.59,10.65,0
7/20/2025,14:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.226,0,30.3,0,2.22,0,113.31,37.85,7.04,0,-15.1,6.05,15.43,0,,-2,1.185,2.7,11.13,0
7/20/2025,15:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.214,0,32.4,0,2.38,0,110.83,37.02,7.02,0,-13.6,6.05,25.17,0,,-2,1.188,2.95,12.16,0
7/20/2025,15:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.198,0,46,0,3.37,0,108.06,36.1,7.04,0,-14.8,6.05,28.36,0,,-2,1.183,3.32,13.67,0
7/20/2025,15:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.185,0,86.9,0,6.12,0,104.05,34.76,7.26,0,-28.7,6.05,27.93,0,,-2,1.194,5.34,21.95,0
7/20/2025,15:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.161,0,78.2,0,5.52,0,106.02,35.42,7.21,0,-25.7,6.05,26.12,0,,-2,1.186,4.51,18.54,0
7/20/2025,16:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.133,0,91.6,0,6.41,0,105.52,35.25,7.3,0,-31.1,6.04,23.74,0,,-2,1.194,4.72,19.41,0
7/20/2025,16:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.105,0,85.6,0,6,0,105.75,35.33,7.33,0,-32.7,6.05,22.32,0,,-2,1.194,4.49,18.47,0
7/20/2025,16:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.072,0,85.8,0,6,0,105.17,35.14,7.34,0,-33.5,6.05,22.44,0,,-2,1.188,4.32,17.76,0
7/20/2025,16:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.034,0,88.1,0,6.14,0,104.7,34.98,7.39,0,-36.5,6.04,21.42,0,,-2,1.184,4.16,17.12,0
7/20/2025,17:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.01,0,95,0,6.6,0,103.04,34.43,7.48,0,-42.4,6.04,21.49,0,,-2,1.201,4.16,17.12,0
7/20/2025,17:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.058,0,99,0,6.85,0,101.29,33.85,7.58,0,-48.4,6.04,21.92,0,,-2,1.195,4.4,18.1,0
7/20/2025,17:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.106,0,101.8,0,7.03,0,98.84,33.03,7.66,0,-53.1,6.05,21.89,0,,-2,1.19,4.53,18.66,0
7/20/2025,17:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.156,0,104.5,0,7.22,0,96.3,32.18,7.72,0,-56.8,6.05,22.19,0,,-2,1.189,4.13,16.98,0
7/20/2025,18:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.203,0,99.8,0,6.92,0,92,30.75,7.73,0,-57.3,6.04,23.44,0,,-2,1.19,3.64,14.99,0
7/20/2025,18:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.244,0,98.3,0,6.82,0,89.89,30.04,7.72,0,-57.2,6.05,19.43,0,,-2,1.194,3.61,14.87,0
7/20/2025,18:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.279,0,97.9,0,6.8,0,85.61,28.62,7.76,0,-59.4,6.04,21.46,0,,-2,1.202,3.79,15.61,0
7/20/2025,18:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.303,0,99.8,0,6.91,0,82.02,27.42,7.76,0,-59.8,6.04,23.4,0,,-2,1.186,3.3,13.59,0
7/20/2025,19:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.319,0,102.8,0,7.11,0,76.44,25.56,7.81,0,-62.6,6.04,21.7,0,,-2,1.186,3.24,13.35,0
7/20/2025,19:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.331,0,103.9,0,7.19,0,74.82,25.02,7.84,0,-64.5,6.05,17.46,0,,-2,1.2,3.17,13.06,0
7/20/2025,19:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.338,0,101.1,0,6.98,0,71.91,24.05,7.83,0,-63.8,6.05,14.16,0,,-2,1.186,2.59,10.66,0
7/20/2025,19:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.337,0,98.6,0,6.82,0,71.41,23.89,7.81,0,-62.9,6.04,12.44,0,,-2,1.2,2.43,10.01,0
7/20/2025,20:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.328,0,93.8,0,6.49,0,71.42,23.89,7.78,0,-60.7,6.04,11.63,0,,-2,1.202,2.03,8.38,0
7/20/2025,20:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.307,0,77.2,0,5.34,0,69.9,23.38,7.71,0,-56.2,6.05,10.89,0,,-2,1.198,1.89,7.77,0
7/20/2025,20:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.283,0,91,0,6.29,0,73.34,24.53,7.78,0,-60.7,6.04,13.39,0,,-2,1.19,2.25,9.26,0
7/20/2025,20:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.26,0,90.8,0,6.29,0,77.29,25.85,7.76,0,-59.2,6.04,14.77,0,,-2,1.196,2.53,10.4,0
7/20/2025,21:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.239,0,94.6,0,6.56,0,81.55,27.27,7.8,0,-61.9,6.04,16.06,0,,-2,1.202,2.85,11.73,0
7/20/2025,21:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.215,0,82.9,0,5.77,0,90.64,30.29,7.65,0,-52.3,6.05,14.12,0,,-2,1.191,2.6,10.7,0
7/20/2025,21:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.19,0,77.1,0,5.4,0,95.43,31.89,7.58,0,-48.3,6.04,13.85,0,,-2,1.194,2.96,12.17,0
7/20/2025,21:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.165,0,78.4,0,5.49,0,97.83,32.69,7.57,0,-47.7,6.05,14.96,0,,-2,1.191,2.99,12.31,0
7/20/2025,22:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.138,0,69.9,0,4.91,0,98.03,32.76,7.5,0,-43.2,6.05,13.93,0,,-2,1.196,2.84,11.67,0
7/20/2025,22:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.112,0,71.5,0,5.03,0,99.79,33.34,7.49,0,-42.9,6.05,15.1,0,,-2,1.184,2.95,12.15,0
7/20/2025,22:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.088,0,67.8,0,4.76,0,99.78,33.34,7.46,0,-40.9,6.05,15.87,0,,-2,1.195,2.89,11.92,0
7/20/2025,22:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.063,0,75.3,0,5.31,0,99.12,33.12,7.53,0,-45.3,6.05,16.56,0,,-2,1.195,3.24,13.34,0
7/20/2025,23:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.04,0,72.1,0,5.09,0,103.91,34.72,7.48,0,-41.8,6.05,15.29,0,,-2,1.187,3,12.37,0
7/20/2025,23:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,0.02,0,69.8,0,4.95,0,106.03,35.42,7.42,0,-38.3,6.05,14.4,0,,-2,1.197,3.05,12.54,0
7/20/2025,23:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.002,0,67.9,0,4.82,0,106.35,35.53,7.4,0,-37.4,6.05,14.23,0,,-2,1.186,3.07,12.62,0
7/20/2025,23:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.022,0,66.4,0,4.71,0,107.39,35.88,7.38,0,-36.1,6.04,14.84,0,,-2,1.197,3.08,12.69,0
7/21/2025,0:00, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.043,0,64.2,0,4.57,0,107.34,35.86,7.33,0,-32.6,6.05,13.33,0,,-2,1.186,2.95,12.15,0
7/21/2025,0:15, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.062,0,60.6,0,4.31,0,107.67,35.97,7.29,0,-30.4,6.05,15.29,0,,-2,1.184,2.91,11.98,0
7/21/2025,0:30, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.083,0,57.2,0,4.07,0,108.24,36.16,7.27,0,-29.1,6.05,13.56,0,,-2,1.192,2.88,11.86,0
7/21/2025,0:45, ,gtmpcwq_13K102679_070925_050000.bin,Pellicer Creek,GTMNERR,1024,,-2,,-2,-0.102,0,57.4,0,4.09,0,107.67,35.97,7.25,0,-28,6.05,13.59,0,,-2,1.188,2.8,11.53,0
