DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,Level,F_Level,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,pHmV,BATTERY,Turb,F_Turb,WIPERPOSITIONVOLT,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor
6/9/2025,17:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.376,0,92.7,0,6.31,0,74.51,24.75,7.65,0,-53.3,6.18,10.29,0,1.19,32.031,0,21.617,0,12.86,0,3.04,12.23,0
6/9/2025,17:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.374,0,100.9,0,6.9,0,75.48,25.07,7.68,0,-55.1,6.18,9.58,0,1.192,32.675,0,17.429,0,10.16,0,3.06,12.32,0
6/9/2025,17:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.357,0,94.2,0,6.41,0,74.25,24.66,7.64,0,-52.4,6.18,11.23,0,1.199,32.415,0,20.073,0,11.85,0,3.16,12.73,0
6/9/2025,18:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.354,0,103,0,6.98,0,73.3,24.35,7.75,0,-59.2,6.18,12.48,0,1.19,33.092,0,18.315,0,10.72,0,2.95,11.86,0
6/9/2025,18:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.343,0,104,0,7.04,0,73.04,24.26,7.74,0,-58.7,6.18,12.52,0,1.192,33.2,0,17.727,0,10.34,0,3.05,12.28,0
6/9/2025,18:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.333,0,92.2,0,6.22,0,73.27,24.34,7.65,0,-53.2,6.18,11.77,0,1.193,32.599,0,21.472,0,12.76,0,2.76,11.12,0
6/9/2025,18:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.309,0,99.6,0,6.74,0,73.05,24.26,7.75,0,-59.2,6.18,12.44,0,1.192,32.788,0,19.721,0,11.62,0,3.01,12.13,0
6/9/2025,19:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.282,0,105.4,0,7.12,0,72.81,24.18,7.8,0,-62.3,6.18,13.03,0,1.193,32.936,0,19.592,0,11.54,0,3.13,12.62,0
6/9/2025,19:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.266,0,108.8,0,7.38,0,71.97,23.9,7.85,0,-65.7,6.18,12.34,0,1.193,32.834,0,18.966,0,11.14,0,2.66,10.68,0
6/9/2025,19:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.238,0,108,0,7.35,0,72.48,24.07,7.85,0,-65.7,6.18,12.14,0,1.19,32.602,0,19.282,0,11.34,0,2.46,9.9,0
6/9/2025,19:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.204,0,105.3,0,7.19,0,72.24,23.99,7.85,0,-65.1,6.18,13.03,0,1.187,32.285,0,19.643,0,11.58,0,2.45,9.83,0
6/9/2025,20:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.167,0,102.6,0,6.96,0,70.79,23.51,7.82,0,-63.7,6.18,13.53,0,1.197,32.239,0,21.767,0,12.95,0,2.45,9.83,0
6/9/2025,20:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.13,0,99.8,0,6.74,0,68.42,22.72,7.8,0,-62.3,6.18,17.75,0,1.195,32.177,0,23.266,0,13.94,0,2.49,10.02,0
6/9/2025,20:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.092,0,97.8,0,6.6,0,68.6,22.78,7.79,0,-61.7,6.18,18.3,0,1.198,32.073,0,24.179,0,14.54,0,2.46,9.91,0
6/9/2025,20:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.052,0,93.8,0,6.31,0,68.35,22.69,7.77,0,-60.7,6.18,17.56,0,1.199,31.88,0,25.871,0,15.66,0,2.5,10.05,0
6/9/2025,21:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.012,0,92,0,6.15,0,67.61,22.45,7.77,0,-60.6,6.18,19.52,0,1.19,31.884,0,27.401,0,16.68,0,2.55,10.25,0
6/9/2025,21:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.024,0,89.5,0,5.94,0,65.87,21.86,7.77,0,-60.5,6.18,20.25,0,1.192,31.871,0,29.648,0,18.19,0,2.64,10.64,0
6/9/2025,21:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.056,0,87.8,0,5.8,0,65.09,21.61,7.77,0,-60.1,6.18,19.35,0,1.192,31.797,0,30.868,0,19.02,0,2.67,10.74,0
6/9/2025,21:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.085,0,85.4,0,5.62,0,63.06,20.93,7.76,0,-59.8,6.18,19.98,0,1.19,31.784,0,32.201,0,19.93,0,2.73,10.98,0
6/9/2025,22:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.106,0,85.6,0,5.62,0,62.59,20.77,7.77,0,-60.5,6.18,17.79,0,1.2,31.773,0,32.764,0,20.32,0,2.69,10.82,0
6/9/2025,22:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.118,0,85.7,0,5.63,0,63.33,21.02,7.78,0,-61.2,6.18,13.47,0,1.195,31.753,0,33.039,0,20.51,0,2.52,10.15,0
6/9/2025,22:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.122,0,83.6,0,5.48,0,62.77,20.83,7.76,0,-59.5,6.18,13.51,0,1.191,31.714,0,33.168,0,20.59,0,2.5,10.05,0
6/9/2025,22:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.112,0,73.5,0,4.83,0,62.58,20.77,7.66,0,-53.7,6.18,12.78,0,1.193,31.67,0,33.034,0,20.5,0,2.13,8.56,0
6/9/2025,23:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.094,0,79.1,0,5.2,0,63.68,21.13,7.72,0,-57.4,6.18,13.83,0,1.191,31.668,0,32.81,0,20.35,0,2.23,8.96,0
6/9/2025,23:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.073,0,78.9,0,5.19,0,63.87,21.2,7.72,0,-57.1,6.18,13.31,0,1.186,31.705,0,32.703,0,20.28,0,2.34,9.42,0
6/9/2025,23:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.054,0,77.9,0,5.13,0,64.84,21.52,7.72,0,-57.1,6.18,12.94,0,1.193,31.715,0,32.432,0,20.09,0,2.43,9.79,0
6/9/2025,23:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.032,0,77.8,0,5.16,0,66.48,22.07,7.71,0,-56.6,6.18,15.46,0,1.184,31.539,0,31.172,0,19.23,0,2.47,9.94,0
6/10/2025,0:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,0.01,0,78.6,0,5.27,0,68.45,22.73,7.69,0,-55.2,6.18,13.05,0,1.195,31.425,0,28.563,0,17.47,0,2.38,9.58,0
6/10/2025,0:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.015,0,75.2,0,5.03,0,68.67,22.8,7.67,0,-54.1,6.18,13.07,0,1.186,31.441,0,29.297,0,17.97,0,2.42,9.73,0
6/10/2025,0:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.035,0,74.5,0,4.94,0,67.11,22.28,7.69,0,-55.2,6.18,14.02,0,1.188,31.618,0,30.833,0,19,0,2.4,9.66,0
6/10/2025,0:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.055,0,76.6,0,5.09,0,67.78,22.5,7.69,0,-55.5,6.18,13.7,0,1.19,31.64,0,30.288,0,18.63,0,2.52,10.15,0
6/10/2025,1:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.075,0,74.4,0,4.95,0,68.19,22.64,7.67,0,-54,6.18,12.9,0,1.185,31.594,0,30.189,0,18.57,0,2.48,9.99,0
6/10/2025,1:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.095,0,74.4,0,4.96,0,68.82,22.85,7.66,0,-53.7,6.18,12.64,0,1.193,31.57,0,29.52,0,18.11,0,2.42,9.74,0
6/10/2025,1:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.112,0,73.2,0,4.91,0,70.16,23.3,7.64,0,-52.6,6.18,12.29,0,1.191,31.513,0,28.283,0,17.28,0,2.32,9.34,0
6/10/2025,1:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.13,0,72.6,0,4.87,0,70.19,23.31,7.63,0,-52.1,6.18,12.03,0,1.2,31.533,0,28.293,0,17.29,0,2.48,9.96,0
6/10/2025,2:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.149,0,70.6,0,4.72,0,69.96,23.23,7.62,0,-51.1,6.18,11.81,0,1.193,31.579,0,28.834,0,17.65,0,2.47,9.95,0
6/10/2025,2:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.168,0,70.8,0,4.74,0,70.37,23.37,7.62,0,-50.9,6.18,11.66,0,1.197,31.561,0,28.36,0,17.33,0,2.46,9.9,0
6/10/2025,2:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.183,0,68.5,0,4.57,0,69.02,22.92,7.59,0,-49.2,6.18,11.04,0,1.198,31.544,0,29.777,0,18.29,0,2.33,9.37,0
6/10/2025,2:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.199,0,67.7,0,4.53,0,69.18,22.97,7.57,0,-48.1,6.18,10.62,0,1.191,31.485,0,29.021,0,17.78,0,2.25,9.04,0
6/10/2025,3:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.212,0,64.4,0,4.33,0,70.06,23.26,7.54,0,-46.5,6.18,11.82,0,1.184,31.383,0,28.499,0,17.43,0,2.17,8.72,0
6/10/2025,3:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.224,0,61.1,0,4.11,0,70.13,23.29,7.53,0,-45.4,6.18,9.78,0,1.199,31.395,0,28.316,0,17.31,0,2.21,8.86,0
6/10/2025,3:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.238,0,61.3,0,4.12,0,70.58,23.44,7.51,0,-44.7,6.18,10.34,0,1.188,31.418,0,28.198,0,17.23,0,2.19,8.8,0
6/10/2025,3:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.249,0,61.8,0,4.16,0,71.5,23.75,7.51,0,-44.6,6.18,10.17,0,1.19,31.365,0,27.564,0,16.8,0,2.24,9.01,0
6/10/2025,4:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.257,0,60.9,0,4.11,0,71.48,23.74,7.51,0,-44.2,6.18,9.38,0,1.199,31.35,0,27.397,0,16.69,0,2.22,8.9,0
6/10/2025,4:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.267,0,59.7,0,4.02,0,71.43,23.72,7.48,0,-42.9,6.18,9.62,0,1.192,31.37,0,27.382,0,16.68,0,2.2,8.86,0
6/10/2025,4:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.276,0,57.4,0,3.88,0,71.68,23.81,7.47,0,-41.8,6.18,9.17,0,1.192,31.309,0,27.18,0,16.55,0,2.16,8.67,0
6/10/2025,4:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.283,0,56.8,0,3.88,0,73.1,24.28,7.43,0,-39.6,6.18,9.2,0,1.184,31.072,0,25.209,0,15.24,0,2.05,8.24,0
6/10/2025,5:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.289,0,59.1,0,4.07,0,75.1,24.95,7.44,0,-40,6.18,8.77,0,1.193,30.878,0,23.834,0,14.33,0,2.34,9.39,0
6/10/2025,5:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.296,0,56.5,0,3.91,0,75.36,25.03,7.42,0,-38.9,6.18,9.52,0,1.184,30.781,0,23.317,0,13.99,0,2.2,8.84,0
6/10/2025,5:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.306,0,56.1,0,3.88,0,74.56,24.77,7.41,0,-38.4,6.18,9.2,0,1.19,30.781,0,23.25,0,13.95,0,2.35,9.43,0
6/10/2025,5:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.311,0,56.1,0,3.87,0,74.25,24.66,7.42,0,-39.1,6.18,10.1,0,1.188,30.807,0,23.563,0,14.16,0,2.33,9.35,0
6/10/2025,6:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.313,0,57.8,0,3.99,0,75.26,25,7.44,0,-40,6.18,8.6,0,1.192,30.829,0,23.491,0,14.11,0,2.42,9.71,0
6/10/2025,6:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.318,0,57.1,0,3.95,0,75.15,24.96,7.41,0,-38.3,6.18,8.04,0,1.194,30.755,0,23.292,0,13.98,0,2.32,9.34,0
6/10/2025,6:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.32,0,56.5,0,3.92,0,75.7,25.15,7.41,0,-38.5,6.18,8.09,0,1.192,30.676,0,22.307,0,13.33,0,2.29,9.19,0
6/10/2025,6:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.317,0,57,0,3.99,0,77.08,25.61,7.41,0,-38.2,6.19,7.75,0,1.193,30.566,0,20.997,0,12.48,0,2.41,9.68,0
6/10/2025,7:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.308,0,59,0,4.11,0,77.33,25.69,7.42,0,-39,6.18,8.2,0,1.191,30.61,0,21.551,0,12.84,0,2.51,10.11,0
6/10/2025,7:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.297,0,59.7,0,4.19,0,78.46,26.07,7.41,0,-38.5,6.18,8.31,0,1.19,30.406,0,20.548,0,12.19,0,2.48,9.97,0
6/10/2025,7:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.288,0,63.2,0,4.47,0,77.65,25.8,7.44,0,-40.1,6.19,10.58,0,1.192,30.051,0,20.089,0,11.9,0,2.73,10.97,0
6/10/2025,7:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.273,0,63.2,0,4.48,0,77.86,25.87,7.45,0,-40.6,6.19,11.94,0,1.184,29.904,0,20.217,0,11.99,0,2.92,11.77,0
6/10/2025,8:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.254,0,66.8,0,4.73,0,78.1,25.95,7.47,0,-42.1,6.18,10.34,0,1.194,29.938,0,20.429,0,12.12,0,2.95,11.86,0
6/10/2025,8:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.238,0,69.7,0,4.92,0,77.96,25.9,7.49,0,-43.4,6.19,9.14,0,1.201,30.087,0,20.418,0,12.12,0,2.79,11.23,0
6/10/2025,8:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.218,0,71,0,5,0,76.19,25.31,7.52,0,-44.7,6.19,11.15,0,1.192,30.084,0,21.099,0,12.56,0,2.74,11.03,0
6/10/2025,8:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.202,0,75.9,0,5.34,0,74.67,24.8,7.58,0,-48.4,6.19,10.84,0,1.188,30.004,0,21.778,0,13,0,2.35,9.44,0
6/10/2025,9:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.187,0,75.4,0,5.28,0,74.39,24.71,7.57,0,-48,6.18,10.83,0,1.187,30.187,0,22.375,0,13.39,0,2.7,10.88,0
6/10/2025,9:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.172,0,74.4,0,5.18,0,73.99,24.58,7.58,0,-48.5,6.19,11.55,0,1.192,30.343,0,22.967,0,13.77,0,2.63,10.58,0
6/10/2025,9:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.151,0,78.3,0,5.43,0,73.33,24.36,7.6,0,-50,6.18,10.53,0,1.193,30.538,0,23.236,0,13.95,0,2.32,9.33,0
6/10/2025,9:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.129,0,81.1,0,5.62,0,72.52,24.09,7.64,0,-52.2,6.19,11.48,0,1.191,30.627,0,23.585,0,14.17,0,2.31,9.3,0
6/10/2025,10:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.116,0,77.4,0,5.33,0,71.38,23.7,7.61,0,-50.6,6.19,12.3,0,1.191,30.69,0,24.556,0,14.81,0,2.39,9.59,0
6/10/2025,10:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.106,0,67.4,0,4.61,0,70.16,23.3,7.54,0,-46.4,6.19,12.59,0,1.183,30.706,0,26.277,0,15.96,0,2.68,10.77,0
6/10/2025,10:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.09,0,66.6,0,4.54,0,69.08,22.94,7.55,0,-47,6.19,12.65,0,1.202,30.733,0,27.1,0,16.5,0,3.03,12.18,0
6/10/2025,10:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.096,0,52.1,0,3.52,0,67.85,22.53,7.43,0,-39.3,6.19,13.69,0,1.187,30.811,0,28.968,0,17.76,0,2.36,9.47,0
6/10/2025,11:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.133,0,58.1,0,3.93,0,66.49,22.07,7.5,0,-44.1,6.18,13.69,0,1.183,30.837,0,28.764,0,17.62,0,2.57,10.32,0
6/10/2025,11:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.118,0,52.3,0,3.52,0,66.74,22.16,7.48,0,-42.4,6.19,12.96,0,1.194,30.893,0,29.919,0,18.4,0,2.49,10.02,0
6/10/2025,11:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.117,0,53.7,0,3.63,0,67.03,22.25,7.48,0,-42.8,6.18,12.72,0,1.192,30.849,0,29.003,0,17.78,0,2.31,9.28,0
6/10/2025,11:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.135,0,52.9,0,3.57,0,68.59,22.77,7.46,0,-41.6,6.18,13.31,0,1.185,30.824,0,29.438,0,18.07,0,2.51,10.07,0
6/10/2025,12:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.159,0,51.8,0,3.49,0,67.9,22.54,7.48,0,-42.7,6.19,11.8,0,1.188,30.855,0,30.106,0,18.53,0,2.44,9.82,0
6/10/2025,12:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.166,0,56.3,0,3.81,0,69.2,22.98,7.5,0,-43.7,6.19,11.14,0,1.201,30.813,0,28.753,0,17.61,0,2.37,9.54,0
6/10/2025,12:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.169,0,60.2,0,4.09,0,70.18,23.3,7.52,0,-45,6.19,11.25,0,1.183,30.777,0,27.706,0,16.91,0,2.41,9.71,0
6/10/2025,12:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.188,0,54.2,0,3.66,0,69.1,22.94,7.48,0,-42.4,6.18,11.92,0,1.196,30.817,0,29.08,0,17.83,0,2.13,8.56,0
6/10/2025,13:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.212,0,52.4,0,3.53,0,68,22.58,7.45,0,-40.5,6.19,10.51,0,1.194,30.861,0,29.956,0,18.42,0,2.15,8.64,0
6/10/2025,13:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.23,0,50.9,0,3.43,0,68.06,22.6,7.45,0,-40.9,6.18,11.81,0,1.184,30.875,0,29.954,0,18.42,0,2.15,8.62,0
6/10/2025,13:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.235,0,45.1,0,3.03,0,68.09,22.61,7.44,0,-39.9,6.18,10.82,0,1.192,30.913,0,30.076,0,18.51,0,2.04,8.19,0
6/10/2025,13:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.248,0,49.5,0,3.33,0,67.71,22.48,7.45,0,-41,6.19,10.99,0,1.188,30.921,0,29.807,0,18.32,0,2.15,8.65,0
6/10/2025,14:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.263,0,51.5,0,3.47,0,69.83,23.19,7.46,0,-41.4,6.18,9.45,0,1.201,30.93,0,29.323,0,17.99,0,2.23,8.97,0
6/10/2025,14:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.268,0,52.7,0,3.57,0,69.37,23.03,7.46,0,-41.2,6.18,9.69,0,1.186,30.936,0,28.326,0,17.32,0,2.14,8.58,0
6/10/2025,14:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.263,0,74.9,0,5.13,0,73.37,24.37,7.55,0,-46.9,6.19,9.68,0,1.196,30.976,0,24.807,0,14.97,0,2.55,10.24,0
6/10/2025,14:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.265,0,68.1,0,4.67,0,73.31,24.35,7.52,0,-45.3,6.18,10.12,0,1.185,31.001,0,24.402,0,14.7,0,2.39,9.62,0
6/10/2025,15:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.278,0,76.1,0,5.25,0,73.18,24.31,7.55,0,-46.8,6.18,9.88,0,1.193,31.086,0,22.453,0,13.42,0,2.61,10.51,0
6/10/2025,15:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.292,0,76.1,0,5.26,0,74.33,24.69,7.52,0,-45.1,6.18,8.55,0,1.185,31.229,0,21.254,0,12.64,0,2.33,9.35,0
6/10/2025,15:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.294,0,63.4,0,4.33,0,72.33,24.02,7.45,0,-40.7,6.18,8.54,0,1.192,31.037,0,24.943,0,15.06,0,2.16,8.67,0
6/10/2025,15:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.298,0,68.4,0,4.68,0,73.27,24.34,7.52,0,-44.7,6.19,8.94,0,1.19,31.091,0,24.639,0,14.86,0,2.5,10.05,0
6/10/2025,16:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.305,0,67.4,0,4.6,0,72.8,24.18,7.51,0,-44.2,6.19,9.09,0,1.189,31.063,0,25.637,0,15.52,0,2.42,9.74,0
6/10/2025,16:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.313,0,64.3,0,4.38,0,71.98,23.91,7.48,0,-42.4,6.19,9.04,0,1.19,31.141,0,25.95,0,15.73,0,2.45,9.86,0
6/10/2025,16:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.319,0,65.6,0,4.47,0,72.28,24.01,7.49,0,-43.2,6.19,9.95,0,1.194,31.173,0,25.379,0,15.35,0,2.48,9.99,0
6/10/2025,16:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.33,0,63.4,0,4.32,0,72.77,24.17,7.44,0,-40.2,6.19,9.54,0,1.187,31.331,0,24.313,0,14.64,0,2.47,9.94,0
6/10/2025,17:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.331,0,71.5,0,4.89,0,72.57,24.1,7.47,0,-41.8,6.18,9.12,0,1.187,31.555,0,22.403,0,13.38,0,2.43,9.76,0
6/10/2025,17:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.336,0,79,0,5.42,0,73.33,24.36,7.54,0,-46.2,6.18,10.09,0,1.196,31.632,0,21.232,0,12.62,0,2.69,10.83,0
6/10/2025,17:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.34,0,80.2,0,5.51,0,74.44,24.73,7.55,0,-46.8,6.18,9.54,0,1.183,31.613,0,21.15,0,12.56,0,2.74,11.03,0
6/10/2025,17:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.345,0,81.7,0,5.62,0,74.36,24.7,7.56,0,-47.6,6.18,10,0,1.191,31.659,0,20.669,0,12.25,0,2.75,11.05,0
6/10/2025,18:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.344,0,82.9,0,5.71,0,72.67,24.14,7.56,0,-47.8,6.19,8.98,0,1.197,31.646,0,20.389,0,12.07,0,2.87,11.53,0
6/10/2025,18:15, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.345,0,82.4,0,5.67,0,74.8,24.85,7.55,0,-47.1,6.19,8.79,0,1.194,31.712,0,19.954,0,11.79,0,2.62,10.55,0
6/10/2025,18:30, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.335,0,75,0,5.15,0,73.61,24.45,7.51,0,-44.3,6.18,9.01,0,1.191,31.729,0,20.587,0,12.2,0,2.47,9.91,0
6/10/2025,18:45, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.325,0,90.3,0,6.22,0,75.75,25.16,7.62,0,-51.3,6.19,9.11,0,1.191,31.766,0,19.488,0,11.49,0,3,12.06,0
6/10/2025,19:00, ,gtmpcwq_13K102679_060625_101500.bin,Pellicer Creek,GTMNERR,0,-0.311,0,99.2,0,6.84,0,70.31,23.35,7.8,0,-62,6.19,22.28,0,1.185,32.062,0,17.597,0,10.28,0,3.35,13.49,0
